seed,metric,frac_overlap,metric_overlap,metric_ood_one
1,unbiased_cka,0.8,0.961034,0.910674
1,cknna,0.8,0.655536,0.575351
1,svcca,0.8,0.763066,0.757237
1,edit_distance_knn,0.8,0.799325,0.792100
1,cycle_knn,0.6,0.948333,0.916250
1,mutual_knn,0.6,0.643800,0.528150
1,lcs_knn,0.6,0.956000,0.818500
1,cka,0.6,0.952795,0.917432
1,unbiased_cka,0.6,0.951694,0.916093
1,cknna,0.6,0.628053,0.518469
1,svcca,0.6,0.786871,0.800694
1,edit_distance_knn,0.6,0.794400,0.784050
2,cycle_knn,0.0,-1.000000,0.863100
2,mutual_knn,0.0,-1.000000,0.393020
2,lcs_knn,0.0,-1.000000,0.627500
2,cka,0.0,-1.000000,0.877973
2,unbiased_cka,0.0,-1.000000,0.877049
2,cknna,0.0,-1.000000,0.389995
2,svcca,0.0,-1.000000,0.760875
2,edit_distance_knn,0.0,-1.000000,0.770570
2,cycle_knn,1.0,0.947600,-1.000000
2,mutual_knn,1.0,0.712240,-1.000000
2,lcs_knn,1.0,1.106600,-1.000000
2,cka,1.0,0.973379,-1.000000
2,unbiased_cka,1.0,0.972800,-1.000000
2,cknna,1.0,0.699063,-1.000000
2,svcca,1.0,0.781752,-1.000000
2,edit_distance_knn,1.0,0.807540,-1.000000
2,cycle_knn,0.6,0.949000,0.914500
2,mutual_knn,0.6,0.654933,0.499325
2,lcs_knn,0.6,0.986333,0.783750
2,cka,0.6,0.955079,0.911528
2,unbiased_cka,0.6,0.954030,0.910212
2,cknna,0.6,0.633875,0.493933
2,svcca,0.6,0.788233,0.820477
2,edit_distance_knn,0.6,0.795500,0.780275
2,cycle_knn,0.4,0.947500,0.902000
2,mutual_knn,0.4,0.629650,0.463533
2,lcs_knn,0.4,0.957500,0.727167
2,cka,0.4,0.948375,0.895460
2,unbiased_cka,0.4,0.946864,0.894298
2,cknna,0.4,0.612165,0.463680
2,svcca,0.4,0.803065,0.761161
2,edit_distance_knn,0.4,0.792550,0.777500
2,cycle_knn,0.8,0.949000,0.932500
2,mutual_knn,0.8,0.667650,0.578600
2,lcs_knn,0.8,1.027750,0.897500
2,cka,0.8,0.960371,0.924446
2,unbiased_cka,0.8,0.959549,0.922437
2,cknna,0.8,0.657540,0.570668
2,svcca,0.8,0.797135,0.776600
2,edit_distance_knn,0.8,0.799975,0.789150
2,cycle_knn,0.2,0.935000,0.880125
2,mutual_knn,0.2,0.642800,0.419563
2,lcs_knn,0.2,0.995000,0.671875
2,cka,0.2,0.955697,0.881412
2,unbiased_cka,0.2,0.953888,0.880350
2,cknna,0.2,0.606665,0.414100
2,svcca,0.2,0.839007,0.746469
2,edit_distance_knn,0.2,0.795000,0.773487
3,cycle_knn,0.4,0.943000,0.907667
3,mutual_knn,0.4,0.642450,0.471933
3,lcs_knn,0.4,0.964500,0.743000
3,cka,0.4,0.950449,0.905956
3,unbiased_cka,0.4,0.948975,0.904925
3,cknna,0.4,0.616813,0.464946
3,svcca,0.4,0.805369,0.767942
3,edit_distance_knn,0.4,0.793950,0.777733
3,cycle_knn,1.0,0.953200,-1.000000
3,mutual_knn,1.0,0.712020,-1.000000
3,lcs_knn,1.0,1.116600,-1.000000
3,cka,1.0,0.973833,-1.000000
3,unbiased_cka,1.0,0.973290,-1.000000
3,cknna,1.0,0.699878,-1.000000
3,svcca,1.0,0.829676,-1.000000
3,edit_distance_knn,1.0,0.808940,-1.000000
3,cycle_knn,0.2,0.943000,0.887750
3,mutual_knn,0.2,0.640500,0.436225
3,lcs_knn,0.2,0.957000,0.686125
3,cka,0.2,0.947985,0.894162
3,unbiased_cka,0.2,0.945560,0.893227
3,cknna,0.2,0.607453,0.430891
3,svcca,0.2,0.804098,0.769205
3,edit_distance_knn,0.2,0.792800,0.774400
3,cycle_knn,0.6,0.948000,0.920750
3,mutual_knn,0.6,0.652300,0.519400
3,lcs_knn,0.6,1.002667,0.797000
3,cka,0.6,0.951752,0.917773
3,unbiased_cka,0.6,0.950618,0.916529
3,cknna,0.6,0.629252,0.507531
3,svcca,0.6,0.742395,0.793722
3,edit_distance_knn,0.6,0.797433,0.780650
3,cycle_knn,0.8,0.950250,0.935000
3,mutual_knn,0.8,0.674725,0.581700
3,lcs_knn,0.8,1.036250,0.921500
3,cka,0.8,0.961539,0.926116
3,unbiased_cka,0.8,0.960747,0.924307
3,cknna,0.8,0.652769,0.566500
3,svcca,0.8,0.774840,0.762966
3,edit_distance_knn,0.8,0.800775,0.791650
3,cycle_knn,0.0,-1.000000,0.869600
3,mutual_knn,0.0,-1.000000,0.398580
3,lcs_knn,0.0,-1.000000,0.645000
3,cka,0.0,-1.000000,0.882977
3,unbiased_cka,0.0,-1.000000,0.882097
3,cknna,0.0,-1.000000,0.393976
3,svcca,0.0,-1.000000,0.773058
3,edit_distance_knn,0.0,-1.000000,0.771530
