seed,metric,frac_overlap,metric_overlap,metric_ood_one
1,mutual_knn,0.8,0.576075,0.467900
1,lcs_knn,0.8,0.844000,0.704000
1,cka,0.8,0.948598,0.725742
1,unbiased_cka,0.8,0.947254,0.718453
1,cknna,0.8,0.521788,0.434264
1,svcca,0.8,0.632780,0.503934
1,edit_distance_knn,0.8,0.783675,0.775000
1,cycle_knn,0.0,-1.000000,0.724300
1,mutual_knn,0.0,-1.000000,0.353180
1,lcs_knn,0.0,-1.000000,0.544300
1,cka,0.0,-1.000000,0.680073
1,unbiased_cka,0.0,-1.000000,0.676564
1,cknna,0.0,-1.000000,0.337325
1,svcca,0.0,-1.000000,0.558330
1,edit_distance_knn,0.0,-1.000000,0.765790
1,cycle_knn,0.2,0.832000,0.751250
1,mutual_knn,0.2,0.540000,0.388200
1,lcs_knn,0.2,0.818000,0.596625
1,cka,0.2,0.963000,0.696711
1,unbiased_cka,0.2,0.961847,0.692815
1,cknna,0.2,0.487766,0.365810
1,svcca,0.2,0.788627,0.559971
1,edit_distance_knn,0.2,0.779900,0.768713
1,cycle_knn,1.0,0.844000,-1.000000
1,mutual_knn,1.0,0.598160,-1.000000
1,lcs_knn,1.0,0.904200,-1.000000
1,cka,1.0,0.951691,-1.000000
1,unbiased_cka,1.0,0.950456,-1.000000
1,cknna,1.0,0.541932,-1.000000
1,svcca,1.0,0.659268,-1.000000
1,edit_distance_knn,1.0,0.787180,-1.000000
2,cycle_knn,0.8,0.813250,0.836000
2,mutual_knn,0.8,0.567925,0.462750
2,lcs_knn,0.8,0.857750,0.732500
2,cka,0.8,0.943980,0.763030
2,unbiased_cka,0.8,0.942544,0.757000
2,cknna,0.8,0.521141,0.418131
2,svcca,0.8,0.652262,0.574000
2,edit_distance_knn,0.8,0.784850,0.774150
2,cycle_knn,0.6,0.807333,0.791000
2,mutual_knn,0.6,0.554767,0.421625
2,lcs_knn,0.6,0.806333,0.642000
2,cka,0.6,0.947849,0.739858
2,unbiased_cka,0.6,0.946438,0.734869
2,cknna,0.6,0.492839,0.391094
2,svcca,0.6,0.651998,0.569724
2,edit_distance_knn,0.6,0.779633,0.770700
2,cycle_knn,0.2,0.791000,0.748250
2,mutual_knn,0.2,0.545500,0.384613
2,lcs_knn,0.2,0.800000,0.590125
2,cka,0.2,0.968350,0.698409
2,unbiased_cka,0.2,0.967429,0.694453
2,cknna,0.2,0.491186,0.359664
2,svcca,0.2,0.797195,0.546708
2,edit_distance_knn,0.2,0.778400,0.767600
2,cycle_knn,1.0,0.830800,-1.000000
2,mutual_knn,1.0,0.595460,-1.000000
2,lcs_knn,1.0,0.880600,-1.000000
2,cka,1.0,0.947331,-1.000000
2,unbiased_cka,1.0,0.946015,-1.000000
2,cknna,1.0,0.546248,-1.000000
2,svcca,1.0,0.614808,-1.000000
2,edit_distance_knn,1.0,0.785980,-1.000000
2,cycle_knn,0.0,-1.000000,0.734300
2,mutual_knn,0.0,-1.000000,0.372080
2,lcs_knn,0.0,-1.000000,0.575700
2,cka,0.0,-1.000000,0.688169
2,unbiased_cka,0.0,-1.000000,0.684712
2,cknna,0.0,-1.000000,0.353029
2,svcca,0.0,-1.000000,0.579875
2,edit_distance_knn,0.0,-1.000000,0.767320
2,cycle_knn,0.4,0.803000,0.762333
2,mutual_knn,0.4,0.536450,0.395817
2,lcs_knn,0.4,0.784000,0.604833
2,cka,0.4,0.951539,0.706560
2,unbiased_cka,0.4,0.950119,0.702106
2,cknna,0.4,0.483230,0.364389
2,svcca,0.4,0.695321,0.552808
2,edit_distance_knn,0.4,0.779650,0.768200
3,cycle_knn,0.0,-1.000000,0.733500
3,mutual_knn,0.0,-1.000000,0.366480
3,lcs_knn,0.0,-1.000000,0.565900
3,cka,0.0,-1.000000,0.688619
3,unbiased_cka,0.0,-1.000000,0.685132
3,cknna,0.0,-1.000000,0.347768
3,svcca,0.0,-1.000000,0.557569
3,edit_distance_knn,0.0,-1.000000,0.766880
3,cycle_knn,0.2,0.811000,0.758375
3,mutual_knn,0.2,0.503700,0.385338
3,lcs_knn,0.2,0.759000,0.576875
3,cka,0.2,0.952340,0.703955
3,unbiased_cka,0.2,0.950876,0.699957
3,cknna,0.2,0.458922,0.366884
3,svcca,0.2,0.771477,0.572748
3,edit_distance_knn,0.2,0.776100,0.767025
3,cycle_knn,0.8,0.808750,0.808500
3,mutual_knn,0.8,0.564575,0.467850
3,lcs_knn,0.8,0.846000,0.729000
3,cka,0.8,0.945884,0.801935
3,unbiased_cka,0.8,0.944456,0.797219
3,cknna,0.8,0.514624,0.433592
3,svcca,0.8,0.647751,0.589748
3,edit_distance_knn,0.8,0.783700,0.774000
3,cycle_knn,0.4,0.808500,0.764833
3,mutual_knn,0.4,0.542700,0.394433
3,lcs_knn,0.4,0.789000,0.607167
3,cka,0.4,0.954953,0.730876
3,unbiased_cka,0.4,0.953639,0.726982
3,cknna,0.4,0.490919,0.367772
3,svcca,0.4,0.719788,0.593327
3,edit_distance_knn,0.4,0.778750,0.769533
3,cycle_knn,0.6,0.803667,0.793500
3,mutual_knn,0.6,0.548733,0.432075
3,lcs_knn,0.6,0.822333,0.663500
3,cka,0.6,0.949800,0.766451
3,unbiased_cka,0.6,0.948430,0.762317
3,cknna,0.6,0.490799,0.404208
3,svcca,0.6,0.616935,0.631055
3,edit_distance_knn,0.6,0.779500,0.771625
3,cycle_knn,1.0,0.741200,-1.000000
3,mutual_knn,1.0,0.425080,-1.000000
3,lcs_knn,1.0,0.648000,-1.000000
3,cka,1.0,0.861900,-1.000000
3,unbiased_cka,1.0,0.858909,-1.000000
3,cknna,1.0,0.375653,-1.000000
3,svcca,1.0,0.621676,-1.000000
3,edit_distance_knn,1.0,0.770260,-1.000000
