seed,metric,frac_overlap,metric_overlap,metric_ood_one
2,svcca,1.0,0.740228,-1.000000
2,edit_distance_knn,1.0,0.775280,-1.000000
2,cycle_knn,0.0,-1.000000,0.725500
2,mutual_knn,0.0,-1.000000,0.265130
2,lcs_knn,0.0,-1.000000,0.448700
2,cka,0.0,-1.000000,0.742844
2,unbiased_cka,0.0,-1.000000,0.740682
2,cknna,0.0,-1.000000,0.251085
2,svcca,0.0,-1.000000,0.651025
2,edit_distance_knn,0.0,-1.000000,0.761950
2,cycle_knn,0.2,0.853000,0.756125
2,mutual_knn,0.2,0.433900,0.285963
2,lcs_knn,0.2,0.678000,0.482750
2,cka,0.2,0.954076,0.755090
2,unbiased_cka,0.2,0.952922,0.752654
2,cknna,0.2,0.384958,0.267766
2,svcca,0.2,0.950971,0.626109
2,edit_distance_knn,0.2,0.771700,0.763463
2,cycle_knn,0.6,0.841000,0.803500
2,mutual_knn,0.6,0.438433,0.327450
2,lcs_knn,0.6,0.656000,0.538250
2,cka,0.6,0.936693,0.790740
2,unbiased_cka,0.6,0.935465,0.787734
2,cknna,0.6,0.392420,0.309168
2,svcca,0.6,0.758234,0.694935
2,edit_distance_knn,0.6,0.770433,0.765250
2,cycle_knn,0.8,0.856500,0.849500
2,mutual_knn,0.8,0.473125,0.385650
2,lcs_knn,0.8,0.726250,0.636500
2,cka,0.8,0.941381,0.816882
2,unbiased_cka,0.8,0.940298,0.813089
2,cknna,0.8,0.427661,0.360243
2,svcca,0.8,0.714249,0.726820
2,edit_distance_knn,0.8,0.776000,0.769850
2,cycle_knn,0.4,0.840500,0.782333
2,mutual_knn,0.4,0.435450,0.296817
2,lcs_knn,0.4,0.662000,0.485333
2,cka,0.4,0.941748,0.779300
2,unbiased_cka,0.4,0.940446,0.776661
2,cknna,0.4,0.382483,0.275815
2,svcca,0.4,0.791171,0.651673
2,edit_distance_knn,0.4,0.771700,0.763817
3,cycle_knn,1.0,0.834200,-1.000000
3,mutual_knn,1.0,0.498640,-1.000000
3,lcs_knn,1.0,0.765600,-1.000000
3,cka,1.0,0.947755,-1.000000
3,unbiased_cka,1.0,0.946877,-1.000000
3,cknna,1.0,0.452978,-1.000000
3,svcca,1.0,0.713143,-1.000000
3,edit_distance_knn,1.0,0.777840,-1.000000
3,cycle_knn,0.6,0.799667,0.797500
3,mutual_knn,0.6,0.432467,0.334500
3,lcs_knn,0.6,0.664667,0.555250
3,cka,0.6,0.933832,0.806929
3,unbiased_cka,0.6,0.932626,0.803934
3,cknna,0.6,0.373846,0.302883
3,svcca,0.6,0.732124,0.676089
3,edit_distance_knn,0.6,0.770933,0.766725
3,cycle_knn,0.4,0.804500,0.803000
3,mutual_knn,0.4,0.429550,0.313683
3,lcs_knn,0.4,0.660000,0.511833
3,cka,0.4,0.943677,0.791943
3,unbiased_cka,0.4,0.942587,0.789459
3,cknna,0.4,0.391161,0.291384
3,svcca,0.4,0.782677,0.652304
3,edit_distance_knn,0.4,0.772450,0.763517
3,cycle_knn,0.2,0.808000,0.766125
3,mutual_knn,0.2,0.444300,0.301988
3,lcs_knn,0.2,0.702000,0.485125
3,cka,0.2,0.955020,0.785102
3,unbiased_cka,0.2,0.953956,0.782946
3,cknna,0.2,0.372026,0.284693
3,svcca,0.2,0.947833,0.644387
3,edit_distance_knn,0.2,0.772000,0.763613
3,cycle_knn,0.8,0.825500,0.835000
3,mutual_knn,0.8,0.467225,0.358750
3,lcs_knn,0.8,0.723250,0.581000
3,cka,0.8,0.944706,0.829204
3,unbiased_cka,0.8,0.943751,0.825579
3,cknna,0.8,0.418428,0.327312
3,svcca,0.8,0.697407,0.749630
3,edit_distance_knn,0.8,0.775150,0.767950
3,cycle_knn,0.0,-1.000000,0.729500
3,mutual_knn,0.0,-1.000000,0.265640
3,lcs_knn,0.0,-1.000000,0.445800
3,cka,0.0,-1.000000,0.754829
3,unbiased_cka,0.0,-1.000000,0.752765
3,cknna,0.0,-1.000000,0.249854
3,svcca,0.0,-1.000000,0.608931
3,edit_distance_knn,0.0,-1.000000,0.761840
