seed,metric,frac_overlap,metric_overlap,metric_ood_one
1,cycle_knn,0.8,0.779750,0.753500
1,mutual_knn,0.8,0.464675,0.320500
1,lcs_knn,0.8,0.726500,0.539500
1,cka,0.8,0.935802,0.712110
1,unbiased_cka,0.8,0.934592,0.706256
1,cknna,0.8,0.422670,0.291977
1,svcca,0.8,0.671635,0.624587
1,edit_distance_knn,0.8,0.775500,0.765500
1,cycle_knn,0.6,0.776333,0.757500
1,mutual_knn,0.6,0.454700,0.309075
1,lcs_knn,0.6,0.680000,0.519500
1,cka,0.6,0.939245,0.751905
1,unbiased_cka,0.6,0.937992,0.748145
1,cknna,0.6,0.403426,0.281684
1,svcca,0.6,0.663132,0.656701
1,edit_distance_knn,0.6,0.772267,0.764050
1,cycle_knn,0.2,0.713000,0.714000
1,mutual_knn,0.2,0.436200,0.268250
1,lcs_knn,0.2,0.661000,0.445625
1,cka,0.2,0.958998,0.700386
1,unbiased_cka,0.2,0.958163,0.697037
1,cknna,0.2,0.377766,0.260453
1,svcca,0.2,0.957109,0.629518
1,edit_distance_knn,0.2,0.769400,0.762263
2,cycle_knn,0.4,0.770500,0.730667
2,mutual_knn,0.4,0.444300,0.275883
2,lcs_knn,0.4,0.696500,0.472333
2,cka,0.4,0.947879,0.719532
2,unbiased_cka,0.4,0.946743,0.715785
2,cknna,0.4,0.395855,0.263020
2,svcca,0.4,0.777007,0.620127
2,edit_distance_knn,0.4,0.772750,0.763167
2,cycle_knn,0.6,0.785667,0.752500
2,mutual_knn,0.6,0.441700,0.300225
2,lcs_knn,0.6,0.696333,0.505500
2,cka,0.6,0.939401,0.735513
2,unbiased_cka,0.6,0.938159,0.731325
2,cknna,0.6,0.400156,0.286789
2,svcca,0.6,0.745196,0.598068
2,edit_distance_knn,0.6,0.772733,0.764625
2,cycle_knn,0.0,-1.000000,0.692600
2,mutual_knn,0.0,-1.000000,0.253480
2,lcs_knn,0.0,-1.000000,0.437800
2,cka,0.0,-1.000000,0.688698
2,unbiased_cka,0.0,-1.000000,0.685688
2,cknna,0.0,-1.000000,0.246478
2,svcca,0.0,-1.000000,0.597439
2,edit_distance_knn,0.0,-1.000000,0.761810
2,cycle_knn,0.2,0.767000,0.710750
2,mutual_knn,0.2,0.430300,0.252213
2,lcs_knn,0.2,0.701000,0.437000
2,cka,0.2,0.958441,0.689713
2,unbiased_cka,0.2,0.957466,0.686218
2,cknna,0.2,0.381465,0.236907
2,svcca,0.2,0.955900,0.609160
2,edit_distance_knn,0.2,0.772900,0.761313
2,cycle_knn,1.0,0.807600,-1.000000
2,mutual_knn,1.0,0.494680,-1.000000
2,lcs_knn,1.0,0.766000,-1.000000
2,cka,1.0,0.942579,-1.000000
2,unbiased_cka,1.0,0.941495,-1.000000
2,cknna,1.0,0.448017,-1.000000
2,svcca,1.0,0.660703,-1.000000
2,edit_distance_knn,1.0,0.777380,-1.000000
2,cycle_knn,0.8,0.805250,0.801500
2,mutual_knn,0.8,0.467225,0.351200
2,lcs_knn,0.8,0.727250,0.559000
2,cka,0.8,0.941934,0.760972
2,unbiased_cka,0.8,0.940787,0.755799
2,cknna,0.8,0.421634,0.322342
2,svcca,0.8,0.666288,0.677431
2,edit_distance_knn,0.8,0.775425,0.767850
3,cycle_knn,1.0,0.781800,-1.000000
3,mutual_knn,1.0,0.483980,-1.000000
3,lcs_knn,1.0,0.737200,-1.000000
3,cka,1.0,0.941424,-1.000000
3,unbiased_cka,1.0,0.940370,-1.000000
3,cknna,1.0,0.442176,-1.000000
3,svcca,1.0,0.666105,-1.000000
3,edit_distance_knn,1.0,0.775900,-1.000000
3,cycle_knn,0.2,0.760000,0.725875
3,mutual_knn,0.2,0.434700,0.277675
3,lcs_knn,0.2,0.667000,0.466375
3,cka,0.2,0.949466,0.724322
3,unbiased_cka,0.2,0.948258,0.721180
3,cknna,0.2,0.368376,0.259865
3,svcca,0.2,0.948857,0.595801
3,edit_distance_knn,0.2,0.771100,0.762775
3,cycle_knn,0.4,0.757000,0.745833
3,mutual_knn,0.4,0.444700,0.288917
3,lcs_knn,0.4,0.703000,0.484167
3,cka,0.4,0.947719,0.741892
3,unbiased_cka,0.4,0.946673,0.738387
3,cknna,0.4,0.399107,0.267382
3,svcca,0.4,0.833353,0.596190
3,edit_distance_knn,0.4,0.773700,0.764517
3,cycle_knn,0.6,0.767000,0.778750
3,mutual_knn,0.6,0.445133,0.319425
3,lcs_knn,0.6,0.690667,0.531500
3,cka,0.6,0.941014,0.760155
3,unbiased_cka,0.6,0.939869,0.756043
3,cknna,0.6,0.403235,0.285184
3,svcca,0.6,0.679046,0.650477
3,edit_distance_knn,0.6,0.774867,0.765200
3,cycle_knn,0.0,-1.000000,0.694600
3,mutual_knn,0.0,-1.000000,0.255620
3,lcs_knn,0.0,-1.000000,0.429600
3,cka,0.0,-1.000000,0.702131
3,unbiased_cka,0.0,-1.000000,0.699227
3,cknna,0.0,-1.000000,0.244970
3,svcca,0.0,-1.000000,0.598379
3,edit_distance_knn,0.0,-1.000000,0.761430
3,cycle_knn,0.8,0.770750,0.798500
3,mutual_knn,0.8,0.474200,0.348150
3,lcs_knn,0.8,0.731750,0.564500
3,cka,0.8,0.946343,0.777138
3,unbiased_cka,0.8,0.945353,0.772487
3,cknna,0.8,0.426416,0.317197
3,svcca,0.8,0.666415,0.705043
3,edit_distance_knn,0.8,0.776175,0.766500
