seed,metric,frac_overlap,metric_overlap,metric_ood_one
1,unbiased_cka,0.2,0.942621,0.868553
1,cknna,0.2,0.510069,0.383320
1,svcca,0.2,0.857920,0.765459
1,edit_distance_knn,0.2,0.781200,0.770300
1,cycle_knn,0.8,0.921000,0.914000
1,mutual_knn,0.8,0.560525,0.515100
1,lcs_knn,0.8,0.860000,0.795500
1,cka,0.8,0.940278,0.906635
1,unbiased_cka,0.8,0.939396,0.904744
1,cknna,0.8,0.533511,0.509298
1,svcca,0.8,0.823841,0.823311
1,edit_distance_knn,0.8,0.786675,0.779600
2,cycle_knn,0.6,0.931333,0.901250
2,mutual_knn,0.6,0.553333,0.464900
2,lcs_knn,0.6,0.843000,0.747500
2,cka,0.6,0.940361,0.889713
2,unbiased_cka,0.6,0.939313,0.888340
2,cknna,0.6,0.529487,0.459957
2,svcca,0.6,0.854993,0.799164
2,edit_distance_knn,0.6,0.783600,0.779550
2,cycle_knn,1.0,0.940600,-1.000000
2,mutual_knn,1.0,0.627240,-1.000000
2,lcs_knn,1.0,0.972400,-1.000000
2,cka,1.0,0.960337,-1.000000
2,unbiased_cka,1.0,0.959743,-1.000000
2,cknna,1.0,0.606307,-1.000000
2,svcca,1.0,0.868375,-1.000000
2,edit_distance_knn,1.0,0.795460,-1.000000
2,cycle_knn,0.0,-1.000000,0.848100
2,mutual_knn,0.0,-1.000000,0.350830
2,lcs_knn,0.0,-1.000000,0.579700
2,cka,0.0,-1.000000,0.850936
2,unbiased_cka,0.0,-1.000000,0.850021
2,cknna,0.0,-1.000000,0.355245
2,svcca,0.0,-1.000000,0.791232
2,edit_distance_knn,0.0,-1.000000,0.768810
2,cycle_knn,0.8,0.933750,0.917500
2,mutual_knn,0.8,0.573825,0.543400
2,lcs_knn,0.8,0.883000,0.829500
2,cka,0.8,0.943521,0.911454
2,unbiased_cka,0.8,0.942631,0.909703
2,cknna,0.8,0.555448,0.529797
2,svcca,0.8,0.801449,0.788054
2,edit_distance_knn,0.8,0.788300,0.782850
2,cycle_knn,0.4,0.927500,0.866833
2,mutual_knn,0.4,0.551100,0.401883
2,lcs_knn,0.4,0.840000,0.652667
2,cka,0.4,0.936047,0.867877
2,unbiased_cka,0.4,0.934639,0.866666
2,cknna,0.4,0.532025,0.393463
2,svcca,0.4,0.815336,0.755418
2,edit_distance_knn,0.4,0.782600,0.771050
2,cycle_knn,0.2,0.939000,0.854375
2,mutual_knn,0.2,0.546100,0.375350
2,lcs_knn,0.2,0.848000,0.619875
2,cka,0.2,0.941126,0.856662
2,unbiased_cka,0.2,0.939280,0.855613
2,cknna,0.2,0.509382,0.370719
2,svcca,0.2,0.904982,0.790701
2,edit_distance_knn,0.2,0.783300,0.770300
3,cycle_knn,0.0,-1.000000,0.850600
3,mutual_knn,0.0,-1.000000,0.363820
3,lcs_knn,0.0,-1.000000,0.592900
3,cka,0.0,-1.000000,0.863790
3,unbiased_cka,0.0,-1.000000,0.862933
3,cknna,0.0,-1.000000,0.363051
3,svcca,0.0,-1.000000,0.769910
3,edit_distance_knn,0.0,-1.000000,0.769120
3,cycle_knn,0.2,0.941000,0.869625
3,mutual_knn,0.2,0.548000,0.403750
3,lcs_knn,0.2,0.811000,0.665375
3,cka,0.2,0.934824,0.883934
3,unbiased_cka,0.2,0.932427,0.883039
3,cknna,0.2,0.524545,0.401289
3,svcca,0.2,0.866968,0.796832
3,edit_distance_knn,0.2,0.778300,0.773150
3,cycle_knn,0.6,0.923667,0.909750
3,mutual_knn,0.6,0.534800,0.476575
3,lcs_knn,0.6,0.830333,0.755000
3,cka,0.6,0.933149,0.902236
3,unbiased_cka,0.6,0.932035,0.900954
3,cknna,0.6,0.511879,0.461654
3,svcca,0.6,0.789829,0.809016
3,edit_distance_knn,0.6,0.782967,0.778250
3,cycle_knn,0.4,0.929000,0.892500
3,mutual_knn,0.4,0.538950,0.440583
3,lcs_knn,0.4,0.818000,0.700000
3,cka,0.4,0.936258,0.892014
3,unbiased_cka,0.4,0.934907,0.890963
3,cknna,0.4,0.517911,0.437563
3,svcca,0.4,0.799447,0.834173
3,edit_distance_knn,0.4,0.782600,0.775767
3,cycle_knn,0.8,0.930000,0.918500
3,mutual_knn,0.8,0.566625,0.548750
3,lcs_knn,0.8,0.883750,0.856000
3,cka,0.8,0.945404,0.928946
3,unbiased_cka,0.8,0.944576,0.927532
3,cknna,0.8,0.548854,0.533446
3,svcca,0.8,0.799931,0.820223
3,edit_distance_knn,0.8,0.786800,0.784850
3,cycle_knn,1.0,0.933200,-1.000000
3,mutual_knn,1.0,0.621480,-1.000000
3,lcs_knn,1.0,0.947400,-1.000000
3,cka,1.0,0.961788,-1.000000
3,unbiased_cka,1.0,0.961218,-1.000000
3,cknna,1.0,0.606867,-1.000000
3,svcca,1.0,0.824128,-1.000000
3,edit_distance_knn,1.0,0.793520,-1.000000
