seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
1,cycle_knn,0.9,0.789200,0.810400,0.687923
1,mutual_knn,0.9,0.238110,0.268800,0.171228
1,lcs_knn,0.9,0.409600,0.463000,0.322334
1,cka,0.9,0.598622,0.802035,0.752336
1,unbiased_cka,0.9,0.593940,0.801664,0.752042
1,cknna,0.9,0.253024,0.262445,0.175360
1,svcca,0.9,0.599004,0.686890,0.703638
1,edit_distance_knn,0.9,0.760350,0.761950,0.758155
2,cycle_knn,0.8,0.771500,0.806000,0.702635
2,mutual_knn,0.8,0.227340,0.265760,0.177827
2,lcs_knn,0.8,0.399500,0.454800,0.337008
2,cka,0.8,0.587759,0.790093,0.786088
2,unbiased_cka,0.8,0.583049,0.789406,0.785850
2,cknna,0.8,0.239912,0.259942,0.180864
2,svcca,0.8,0.552782,0.690558,0.665356
2,edit_distance_knn,0.8,0.760210,0.761930,0.758682
2,cycle_knn,1.0,0.801300,0.808400,0.711778
2,mutual_knn,1.0,0.246280,0.267120,0.181749
2,lcs_knn,1.0,0.423100,0.453200,0.345728
2,cka,1.0,0.618065,0.790878,0.771896
2,unbiased_cka,1.0,0.613674,0.790444,0.771637
2,cknna,1.0,0.262134,0.257966,0.185923
2,svcca,1.0,0.562909,0.694976,0.675448
2,edit_distance_knn,1.0,0.760900,0.761030,0.759039
2,cycle_knn,0.1,0.698300,0.783400,0.644284
2,mutual_knn,0.1,0.185690,0.250600,0.146865
2,lcs_knn,0.1,0.329300,0.440600,0.288722
2,cka,0.1,0.509667,0.743539,0.686993
2,unbiased_cka,0.1,0.504101,0.743082,0.686684
2,cknna,0.1,0.199189,0.242634,0.153614
2,svcca,0.1,0.519179,0.730042,0.641863
2,edit_distance_knn,0.1,0.757600,0.761280,0.757049
2,cycle_knn,0.5,0.730300,0.787100,0.685195
2,mutual_knn,0.5,0.201240,0.255780,0.164674
2,lcs_knn,0.5,0.356500,0.430900,0.315343
2,cka,0.5,0.543718,0.745586,0.713935
2,unbiased_cka,0.5,0.538461,0.745079,0.713672
2,cknna,0.5,0.213598,0.246176,0.167850
2,svcca,0.5,0.554608,0.726078,0.705366
2,edit_distance_knn,0.5,0.758450,0.761070,0.757717
2,cycle_knn,0.9,0.788400,0.785200,0.716695
2,mutual_knn,0.9,0.235800,0.251450,0.181953
2,lcs_knn,0.9,0.406800,0.431800,0.348686
2,cka,0.9,0.599688,0.800433,0.793037
2,unbiased_cka,0.9,0.595092,0.800025,0.792809
2,cknna,0.9,0.250103,0.247608,0.184335
2,svcca,0.9,0.541300,0.701606,0.683122
2,edit_distance_knn,0.9,0.760320,0.761280,0.758924
2,cycle_knn,0.7,0.761800,0.801100,0.679779
2,mutual_knn,0.7,0.217650,0.266190,0.170978
2,lcs_knn,0.7,0.378200,0.459100,0.321258
2,cka,0.7,0.566696,0.799759,0.783487
2,unbiased_cka,0.7,0.561641,0.799417,0.783260
2,cknna,0.7,0.232147,0.259133,0.174870
2,svcca,0.7,0.537572,0.713421,0.687839
2,edit_distance_knn,0.7,0.759490,0.761650,0.758340
2,cycle_knn,0.0,0.697300,0.739200,0.643554
2,mutual_knn,0.0,0.182810,0.217000,0.147534
2,lcs_knn,0.0,0.326200,0.383900,0.290450
2,cka,0.0,0.496247,0.622683,0.712329
2,unbiased_cka,0.0,0.490450,0.622013,0.712045
2,cknna,0.0,0.197759,0.211761,0.152013
2,svcca,0.0,0.523716,0.618415,0.625769
2,edit_distance_knn,0.0,0.757190,0.758810,0.757210
2,cycle_knn,0.2,0.704200,0.770900,0.657691
2,mutual_knn,0.2,0.187920,0.240640,0.156146
2,lcs_knn,0.2,0.329900,0.424000,0.302320
2,cka,0.2,0.510204,0.800840,0.717606
2,unbiased_cka,0.2,0.504565,0.800241,0.717315
2,cknna,0.2,0.201289,0.232223,0.162761
2,svcca,0.2,0.518678,0.692623,0.686792
2,edit_distance_knn,0.2,0.757970,0.760080,0.757383
2,cycle_knn,0.3,0.720700,0.755400,0.652236
2,mutual_knn,0.3,0.193000,0.227870,0.149024
2,lcs_knn,0.3,0.347000,0.392200,0.289759
2,cka,0.3,0.532336,0.730682,0.677727
2,unbiased_cka,0.3,0.527016,0.730138,0.677445
2,cknna,0.3,0.207456,0.221775,0.153260
2,svcca,0.3,0.530164,0.645388,0.682763
2,edit_distance_knn,0.3,0.758360,0.759320,0.757068
2,cycle_knn,0.4,0.726600,0.748500,0.674439
2,mutual_knn,0.4,0.199710,0.213680,0.163821
2,lcs_knn,0.4,0.350300,0.380000,0.313076
2,cka,0.4,0.532970,0.624854,0.778676
2,unbiased_cka,0.4,0.527591,0.624259,0.778421
2,cknna,0.4,0.214189,0.208873,0.169245
2,svcca,0.4,0.527983,0.633318,0.675936
2,edit_distance_knn,0.4,0.758330,0.759180,0.757833
2,cycle_knn,0.6,0.750200,0.775600,0.666872
2,mutual_knn,0.6,0.210560,0.248200,0.158413
2,lcs_knn,0.6,0.366900,0.434900,0.307660
2,cka,0.6,0.559294,0.676695,0.750436
2,unbiased_cka,0.6,0.554221,0.676208,0.750154
2,cknna,0.6,0.225783,0.242601,0.164009
2,svcca,0.6,0.537382,0.664270,0.662371
2,edit_distance_knn,0.6,0.758750,0.761370,0.757691
3,cycle_knn,0.3,0.712100,0.783700,0.677013
3,mutual_knn,0.3,0.194160,0.252750,0.160310
3,lcs_knn,0.3,0.340300,0.436000,0.310963
3,cka,0.3,0.525706,0.766149,0.726069
3,unbiased_cka,0.3,0.520246,0.765666,0.725794
3,cknna,0.3,0.206453,0.244278,0.164894
3,svcca,0.3,0.544357,0.662537,0.657244
3,edit_distance_knn,0.3,0.758430,0.760870,0.757594
3,cycle_knn,0.4,0.734200,0.762400,0.651006
3,mutual_knn,0.4,0.204200,0.240180,0.151168
3,lcs_knn,0.4,0.361300,0.412500,0.288414
3,cka,0.4,0.545222,0.764184,0.702070
3,unbiased_cka,0.4,0.540046,0.763460,0.701784
3,cknna,0.4,0.219517,0.227932,0.157288
3,svcca,0.4,0.551514,0.672764,0.655296
3,edit_distance_knn,0.4,0.758710,0.760020,0.757107
3,cycle_knn,0.2,0.711800,0.769100,0.653580
3,mutual_knn,0.2,0.194430,0.233170,0.154195
3,lcs_knn,0.2,0.355200,0.415100,0.297057
3,cka,0.2,0.518686,0.645808,0.684139
3,unbiased_cka,0.2,0.513146,0.645289,0.683858
3,cknna,0.2,0.210996,0.225670,0.159331
3,svcca,0.2,0.528340,0.675197,0.660149
3,edit_distance_knn,0.2,0.758380,0.759990,0.757383
3,cycle_knn,0.9,0.786800,0.771800,0.693608
3,mutual_knn,0.9,0.236540,0.240790,0.176199
3,lcs_knn,0.9,0.403200,0.420200,0.339236
3,cka,0.9,0.604656,0.723586,0.754272
3,unbiased_cka,0.9,0.600099,0.722784,0.753933
3,cknna,0.9,0.252389,0.237025,0.179096
3,svcca,0.9,0.596142,0.641497,0.716880
3,edit_distance_knn,0.9,0.760540,0.760370,0.758962
3,cycle_knn,0.0,0.698900,0.760600,0.622926
3,mutual_knn,0.0,0.182960,0.227330,0.139329
3,lcs_knn,0.0,0.329600,0.403500,0.275699
3,cka,0.0,0.500198,0.704899,0.687112
3,unbiased_cka,0.0,0.494444,0.704464,0.686821
3,cknna,0.0,0.195414,0.219838,0.143537
3,svcca,0.0,0.498844,0.679734,0.632089
3,edit_distance_knn,0.0,0.757680,0.759450,0.756803
3,cycle_knn,0.7,0.765900,0.760300,0.676859
3,mutual_knn,0.7,0.221610,0.235430,0.161286
3,lcs_knn,0.7,0.394100,0.416500,0.310464
3,cka,0.7,0.570551,0.743439,0.702615
3,unbiased_cka,0.7,0.565571,0.742651,0.702352
3,cknna,0.7,0.232696,0.227054,0.167759
3,svcca,0.7,0.563467,0.690734,0.695425
3,edit_distance_knn,0.7,0.759750,0.760100,0.757656
3,cycle_knn,0.8,0.779300,0.792500,0.673863
3,mutual_knn,0.8,0.231960,0.251500,0.161874
3,lcs_knn,0.8,0.401200,0.424100,0.309043
3,cka,0.8,0.586217,0.704197,0.667826
3,unbiased_cka,0.8,0.581418,0.703409,0.667541
3,cknna,0.8,0.247334,0.242632,0.166158
3,svcca,0.8,0.557584,0.713862,0.685453
