seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
3,lcs_knn,0.9,5.584100,4.417600,5.435118
3,cka,0.9,0.991710,0.981206,0.996338
3,unbiased_cka,0.9,0.991680,0.981165,0.996330
3,cknna,0.9,0.821086,0.695502,0.793101
3,svcca,0.9,0.668893,0.904562,0.819802
3,edit_distance_knn,0.9,0.361340,0.230890,0.344326
3,cycle_knn,1.0,0.994000,0.975700,0.919945
3,mutual_knn,1.0,0.817910,0.724170,0.792728
3,lcs_knn,1.0,5.516400,4.582300,5.260641
3,cka,1.0,0.990712,0.982394,0.996762
3,unbiased_cka,1.0,0.990680,0.982352,0.996468
3,cknna,1.0,0.813341,0.711755,0.772750
3,svcca,1.0,0.644269,0.945217,0.827057
3,edit_distance_knn,1.0,0.353030,0.249220,0.324086
4,cycle_knn,0.0,0.994300,0.974100,0.923863
4,mutual_knn,0.0,0.792960,0.695710,0.783355
4,lcs_knn,0.0,5.244600,4.341700,5.138022
4,cka,0.0,0.985939,0.982404,0.994949
4,unbiased_cka,0.0,0.985900,0.982365,0.994941
4,cknna,0.0,0.789804,0.681389,0.763844
4,svcca,0.0,0.665308,0.897434,0.827291
4,edit_distance_knn,0.0,0.321830,0.224370,0.309204
4,cycle_knn,0.1,0.994300,0.972400,0.917717
4,mutual_knn,0.1,0.786540,0.681960,0.740500
4,lcs_knn,0.1,5.186700,4.243200,4.817647
4,cka,0.1,0.988110,0.976499,0.993806
4,unbiased_cka,0.1,0.988074,0.976455,0.993798
4,cknna,0.1,0.777356,0.671819,0.720412
4,svcca,0.1,0.671211,0.881471,0.706829
4,edit_distance_knn,0.1,0.315640,0.215370,0.275688
4,cycle_knn,0.2,0.995500,0.975500,0.922826
4,mutual_knn,0.2,0.803360,0.714380,0.773644
4,lcs_knn,0.2,5.341100,4.480700,5.075638
4,cka,0.2,0.990190,0.979027,0.995565
4,unbiased_cka,0.2,0.990158,0.978982,0.995557
4,cknna,0.2,0.794197,0.704882,0.753553
4,svcca,0.2,0.647153,0.920326,0.756494
4,edit_distance_knn,0.2,0.333870,0.237360,0.302789
4,cycle_knn,0.3,0.994700,0.971400,0.924132
4,mutual_knn,0.3,0.818970,0.706050,0.805409
4,lcs_knn,0.3,5.511400,4.422000,5.365819
4,cka,0.3,0.991197,0.979428,0.996257
4,unbiased_cka,0.3,0.991166,0.979234,0.996008
4,cknna,0.3,0.813175,0.694414,0.786512
4,svcca,0.3,0.659502,0.906813,0.849488
4,edit_distance_knn,0.3,0.352890,0.231090,0.336132
4,cycle_knn,0.4,0.995000,0.973100,0.925323
4,mutual_knn,0.4,0.815120,0.695590,0.806334
4,lcs_knn,0.4,5.462100,4.342000,5.382260
4,cka,0.4,0.990611,0.976783,0.996464
4,unbiased_cka,0.4,0.990579,0.976632,0.996372
4,cknna,0.4,0.810422,0.686032,0.788360
4,svcca,0.4,0.715329,0.934293,0.807563
4,edit_distance_knn,0.4,0.346780,0.224560,0.338364
4,cycle_knn,0.5,0.995200,0.974800,0.921942
4,mutual_knn,0.5,0.805340,0.689970,0.788307
4,lcs_knn,0.5,5.377300,4.285300,5.207667
4,cka,0.5,0.989370,0.978670,0.995684
4,unbiased_cka,0.5,0.989336,0.978535,0.995390
4,cknna,0.5,0.797126,0.678107,0.771487
4,svcca,0.5,0.699319,0.858792,0.784021
4,edit_distance_knn,0.5,0.336680,0.218740,0.318331
4,cycle_knn,0.6,0.995800,0.977200,0.922979
4,mutual_knn,0.6,0.820380,0.709070,0.786735
4,lcs_knn,0.6,5.537400,4.439100,5.200061
4,cka,0.6,0.990642,0.979621,0.995399
4,unbiased_cka,0.6,0.990611,0.979572,0.995113
4,cknna,0.6,0.816020,0.695607,0.767733
4,svcca,0.6,0.688844,0.893005,0.767725
4,edit_distance_knn,0.6,0.356290,0.233410,0.317544
4,cycle_knn,0.7,0.995400,0.976200,0.925630
4,mutual_knn,0.7,0.821580,0.742390,0.812058
4,lcs_knn,0.7,5.550000,4.722100,5.455516
4,cka,0.7,0.991193,0.986950,0.996621
4,unbiased_cka,0.7,0.991162,0.986782,0.996470
4,cknna,0.7,0.814048,0.730916,0.795068
4,svcca,0.7,0.687267,0.875698,0.805028
4,edit_distance_knn,0.7,0.359150,0.261920,0.346324
4,cycle_knn,0.8,0.995200,0.974200,0.923018
4,mutual_knn,0.8,0.823440,0.716380,0.803469
4,lcs_knn,0.8,5.562700,4.483100,5.375154
4,cka,0.8,0.991384,0.982142,0.996692
4,unbiased_cka,0.8,0.991354,0.982103,0.996401
4,cknna,0.8,0.817021,0.705885,0.784039
4,svcca,0.8,0.683609,0.914648,0.788862
4,edit_distance_knn,0.8,0.360630,0.238610,0.336278
4,cycle_knn,0.9,0.994000,0.973700,0.923748
4,mutual_knn,0.9,0.825270,0.708820,0.816119
4,lcs_knn,0.9,5.596200,4.451600,5.491971
4,cka,0.9,0.991358,0.979867,0.996875
4,unbiased_cka,0.9,0.991328,0.979724,0.996620
4,cknna,0.9,0.820030,0.698060,0.798734
4,svcca,0.9,0.667703,0.913925,0.795968
4,edit_distance_knn,0.9,0.362060,0.235560,0.350768
4,cycle_knn,1.0,0.995100,0.975600,0.925054
4,mutual_knn,1.0,0.827480,0.727370,0.813645
4,lcs_knn,1.0,5.602900,4.573600,5.467578
4,cka,1.0,0.991882,0.984245,0.996590
4,unbiased_cka,1.0,0.991853,0.984087,0.996582
4,cknna,1.0,0.820825,0.716058,0.796735
4,svcca,1.0,0.654139,0.892412,0.823555
4,edit_distance_knn,1.0,0.364280,0.247210,0.348052
5,cycle_knn,0.0,0.995300,0.972000,0.920444
5,mutual_knn,0.0,0.804210,0.668290,0.793585
5,lcs_knn,0.0,5.357700,4.150400,5.264060
5,cka,0.0,0.989898,0.966969,0.996171
5,unbiased_cka,0.0,0.989865,0.966916,0.996163
5,cknna,0.0,0.802217,0.653491,0.776627
5,svcca,0.0,0.673743,0.901952,0.833508
5,edit_distance_knn,0.0,0.334440,0.204580,0.323583
5,cycle_knn,0.1,0.994100,0.971300,0.916065
5,mutual_knn,0.1,0.778190,0.711910,0.766530
5,lcs_knn,0.1,5.097300,4.480400,5.008759
5,cka,0.1,0.980860,0.978201,0.994552
5,unbiased_cka,0.1,0.980813,0.977994,0.994258
5,cknna,0.1,0.773412,0.703155,0.747955
5,svcca,0.1,0.677935,0.902932,0.805608
5,edit_distance_knn,0.1,0.304590,0.238310,0.295456
5,cycle_knn,0.2,0.994400,0.975600,0.920943
5,mutual_knn,0.2,0.805300,0.716140,0.791311
5,lcs_knn,0.2,5.378000,4.492500,5.227412
5,cka,0.2,0.989770,0.982782,0.996408
5,unbiased_cka,0.2,0.989737,0.982610,0.996110
5,cknna,0.2,0.800041,0.706371,0.775117
5,svcca,0.2,0.652993,0.912764,0.803189
5,edit_distance_knn,0.2,0.336970,0.238280,0.319956
5,cycle_knn,0.3,0.995400,0.973200,0.922557
5,mutual_knn,0.3,0.809700,0.692840,0.789763
5,lcs_knn,0.3,5.423200,4.346000,5.224416
5,cka,0.3,0.990834,0.979121,0.995875
5,unbiased_cka,0.3,0.990803,0.978977,0.995818
5,cknna,0.3,0.805852,0.680339,0.768490
5,svcca,0.3,0.709681,0.912532,0.784062
5,edit_distance_knn,0.3,0.343070,0.225120,0.319841
5,cycle_knn,0.4,0.996100,0.974800,0.927512
5,mutual_knn,0.4,0.823030,0.683300,0.802466
5,lcs_knn,0.4,5.581700,4.271400,5.345152
5,cka,0.4,0.991907,0.972047,0.996780
5,unbiased_cka,0.4,0.991879,0.971995,0.996534
5,cknna,0.4,0.814747,0.670317,0.783279
5,svcca,0.4,0.681896,0.867479,0.769093
5,edit_distance_knn,0.4,0.362120,0.216480,0.334189
5,cycle_knn,0.5,0.996100,0.975600,0.926821
5,mutual_knn,0.5,0.801200,0.716460,0.797956
5,lcs_knn,0.5,5.350900,4.504600,5.299593
5,cka,0.5,0.987203,0.982925,0.994154
5,unbiased_cka,0.5,0.987166,0.982886,0.993867
5,cknna,0.5,0.793458,0.704278,0.780925
5,svcca,0.5,0.684028,0.942416,0.813026
5,edit_distance_knn,0.5,0.334150,0.241650,0.328945
5,cycle_knn,0.6,0.995600,0.976200,0.926168
5,mutual_knn,0.6,0.822220,0.734220,0.808447
5,lcs_knn,0.6,5.539600,4.635600,5.397779
5,cka,0.6,0.991115,0.986413,0.996264
5,unbiased_cka,0.6,0.991084,0.986375,0.996256
5,cknna,0.6,0.813851,0.720077,0.791610
5,svcca,0.6,0.634960,0.903715,0.778647
5,edit_distance_knn,0.6,0.356840,0.252760,0.339686
5,cycle_knn,0.7,0.994600,0.973800,0.927128
5,mutual_knn,0.7,0.804590,0.688990,0.787392
5,lcs_knn,0.7,5.390100,4.294600,5.201944
5,cka,0.7,0.989905,0.974187,0.994796
5,unbiased_cka,0.7,0.989873,0.974029,0.994788
5,cknna,0.7,0.801705,0.677791,0.770698
5,svcca,0.7,0.641924,0.866443,0.750486
5,edit_distance_knn,0.7,0.337740,0.218360,0.317194
5,cycle_knn,0.8,0.995300,0.975500,0.930086
5,mutual_knn,0.8,0.824000,0.698960,0.817694
5,lcs_knn,0.8,5.567600,4.374000,5.515020
5,cka,0.8,0.991545,0.981667,0.996671
5,unbiased_cka,0.8,0.991515,0.981627,0.996664
