seed,metric,frac_overlap,metric_overlap,metric_ood_one,metric_ood_all_mnist,metric_ood_all_svhn
5,cknna,0.4,0.798795,0.780135,0.700501,0.758592
5,svcca,0.4,0.712357,0.675371,0.861151,0.787828
5,edit_distance_knn,0.4,0.330050,0.311217,0.235750,0.300818
5,cycle_knn,0.57,0.995500,0.995333,0.970900,0.918062
5,mutual_knn,0.57,0.777975,0.767333,0.663440,0.756769
5,lcs_knn,0.57,5.109250,5.002167,4.129700,4.913030
5,cka,0.57,0.980771,0.980508,0.959116,0.994678
5,unbiased_cka,0.57,0.980376,0.979888,0.958940,0.994387
5,cknna,0.57,0.771471,0.757024,0.653383,0.736442
5,svcca,0.57,0.668343,0.680103,0.867089,0.770366
5,edit_distance_knn,0.57,0.307175,0.294200,0.203870,0.284319
5,cycle_knn,0.6,0.998333,0.996500,0.971500,0.913299
5,mutual_knn,0.6,0.780367,0.772850,0.693010,0.742982
5,lcs_knn,0.6,5.115334,5.033000,4.335800,4.798172
5,cka,0.6,0.978723,0.977763,0.978148,0.986940
5,unbiased_cka,0.6,0.978585,0.977122,0.978103,0.986636
5,cknna,0.6,0.788350,0.764331,0.682712,0.724535
5,svcca,0.6,0.715248,0.651533,0.879939,0.778499
5,edit_distance_knn,0.6,0.306767,0.297400,0.223640,0.273087
5,cycle_knn,0.75,0.996000,0.996250,0.972000,0.923095
5,mutual_knn,0.75,0.815083,0.824375,0.664450,0.787638
5,lcs_knn,0.75,5.478667,5.568750,4.122800,5.204863
5,cka,0.75,0.987242,0.988836,0.971582,0.994370
5,unbiased_cka,0.75,0.986883,0.988776,0.971408,0.994050
5,cknna,0.75,0.809287,0.825155,0.651977,0.771022
5,svcca,0.75,0.655426,0.703049,0.917664,0.808443
5,edit_distance_knn,0.75,0.348500,0.360625,0.203020,0.317333
5,cycle_knn,0.8,0.997000,0.992000,0.973100,0.927896
5,mutual_knn,0.8,0.812400,0.817550,0.694410,0.793005
5,lcs_knn,0.8,5.455500,5.497000,4.358700,5.239705
5,cka,0.8,0.986966,0.987607,0.973689,0.993933
5,unbiased_cka,0.8,0.986458,0.987365,0.973638,0.993668
5,cknna,0.8,0.809079,0.803024,0.684198,0.774672
5,svcca,0.8,0.668395,0.738107,0.886422,0.822579
5,edit_distance_knn,0.8,0.344575,0.351200,0.226050,0.320790
5,cycle_knn,0.89,0.997000,0.994000,0.975900,0.921520
5,mutual_knn,0.89,0.814788,0.842200,0.730430,0.789713
5,lcs_knn,0.89,5.468625,5.759500,4.609500,5.223878
5,cka,0.89,0.990005,0.990917,0.983586,0.996316
5,unbiased_cka,0.89,0.989969,0.990842,0.983441,0.996013
5,cknna,0.89,0.812089,0.834492,0.721773,0.772237
5,svcca,0.89,0.708091,0.675868,0.874284,0.822309
5,edit_distance_knn,0.89,0.349688,0.381550,0.250590,0.320394
5,cycle_knn,1.0,0.993400,0.995000,0.971000,0.922096
5,mutual_knn,1.0,0.820060,0.823620,0.641630,0.775607
5,lcs_knn,1.0,5.533200,5.562200,3.983700,5.102297
5,cka,1.0,0.989335,0.989616,0.965235,0.995395
5,unbiased_cka,1.0,0.988842,0.989310,0.965099,0.995153
5,cknna,1.0,0.807828,0.813187,0.629170,0.756418
5,svcca,1.0,0.693260,0.659547,0.901506,0.790432
5,edit_distance_knn,1.0,0.354860,0.358060,0.190310,0.306434
6,cycle_knn,0.0,0.988600,0.988600,0.971000,0.902735
6,mutual_knn,0.0,0.678110,0.678120,0.656750,0.684700
6,lcs_knn,0.0,4.293500,4.293500,4.096000,4.350684
6,cka,0.0,0.954631,0.954631,0.965023,0.984119
6,unbiased_cka,0.0,0.954076,0.954079,0.964832,0.983882
6,cknna,0.0,0.656384,0.656385,0.648988,0.668467
6,svcca,0.0,0.657890,0.665065,0.898869,0.799038
6,edit_distance_knn,0.0,0.221420,0.221420,0.200300,0.226855
6,cycle_knn,0.2,0.994000,0.987500,0.968900,0.897972
6,mutual_knn,0.2,0.743400,0.677338,0.623560,0.667939
6,lcs_knn,0.2,4.740000,4.252625,3.870800,4.220767
6,cka,0.2,0.967101,0.957720,0.952001,0.987980
6,unbiased_cka,0.2,0.965899,0.957135,0.951788,0.987668
6,cknna,0.2,0.724021,0.661781,0.617675,0.649464
6,svcca,0.2,0.704822,0.672293,0.849463,0.775587
6,edit_distance_knn,0.2,0.267700,0.216812,0.179590,0.214329
6,cycle_knn,0.33,0.995000,0.994000,0.973400,0.919676
6,mutual_knn,0.33,0.793650,0.760413,0.703790,0.752178
6,lcs_knn,0.33,5.248500,4.963125,4.408000,4.874770
6,cka,0.33,0.982782,0.980253,0.973611,0.989637
6,unbiased_cka,0.33,0.982472,0.979723,0.973563,0.989360
6,cknna,0.33,0.799102,0.738658,0.697466,0.734412
6,svcca,0.33,0.762667,0.673299,0.911126,0.750704
6,edit_distance_knn,0.33,0.320600,0.290150,0.230670,0.282114
6,cycle_knn,0.4,0.996500,0.993667,0.970800,0.910264
6,mutual_knn,0.4,0.731150,0.700367,0.638510,0.693969
6,lcs_knn,0.4,4.655000,4.438000,3.961400,4.424362
6,cka,0.4,0.966484,0.964944,0.960881,0.990031
6,unbiased_cka,0.4,0.965594,0.964153,0.960823,0.989687
6,cknna,0.4,0.736404,0.675968,0.630557,0.674363
6,svcca,0.4,0.694967,0.673978,0.883137,0.755159
6,edit_distance_knn,0.4,0.253950,0.235083,0.188570,0.234473
6,cycle_knn,0.57,0.994750,0.992500,0.966000,0.915143
6,mutual_knn,0.57,0.748750,0.739650,0.641800,0.714751
6,lcs_knn,0.57,4.813500,4.749833,3.987600,4.563422
6,cka,0.57,0.972941,0.973259,0.954863,0.983715
6,unbiased_cka,0.57,0.972820,0.973176,0.954666,0.983412
6,cknna,0.57,0.742789,0.724009,0.632274,0.699045
6,svcca,0.57,0.712900,0.651301,0.835293,0.779552
6,edit_distance_knn,0.57,0.274275,0.268683,0.190840,0.248233
6,cycle_knn,0.6,0.991333,0.994250,0.966900,0.913990
6,mutual_knn,0.6,0.762267,0.749050,0.627840,0.722061
6,lcs_knn,0.6,4.913000,4.827000,3.903300,4.618508
6,cka,0.6,0.977193,0.975907,0.961461,0.990130
6,unbiased_cka,0.6,0.977063,0.975803,0.961296,0.990121
6,cknna,0.6,0.762544,0.742656,0.618730,0.702518
6,svcca,0.6,0.706884,0.709936,0.874107,0.804192
6,edit_distance_knn,0.6,0.287067,0.276800,0.183890,0.254471
6,cycle_knn,0.75,0.993167,0.994250,0.973800,0.921827
6,mutual_knn,0.75,0.813783,0.819550,0.716570,0.785971
6,lcs_knn,0.75,5.467167,5.540000,4.496000,5.184081
6,cka,0.75,0.988063,0.986572,0.975033,0.995452
6,unbiased_cka,0.75,0.987537,0.986310,0.974983,0.995134
6,cknna,0.75,0.797886,0.809634,0.706847,0.767632
6,svcca,0.75,0.672403,0.673221,0.842053,0.762194
6,edit_distance_knn,0.75,0.347400,0.354650,0.239230,0.313695
6,cycle_knn,0.8,0.997000,0.993000,0.970300,0.919676
6,mutual_knn,0.8,0.781200,0.781000,0.657670,0.763894
6,lcs_knn,0.8,5.121000,5.119000,4.103900,4.985249
6,cka,0.8,0.981702,0.978616,0.963961,0.994070
6,unbiased_cka,0.8,0.981151,0.978064,0.963908,0.994062
6,cknna,0.8,0.758867,0.761285,0.645932,0.744052
6,svcca,0.8,0.654421,0.737998,0.872766,0.773726
6,edit_distance_knn,0.8,0.308075,0.310450,0.201410,0.293535
6,cycle_knn,0.89,0.995875,0.999000,0.975700,0.925246
6,mutual_knn,0.89,0.820050,0.842650,0.727330,0.818658
6,lcs_knn,0.89,5.559000,5.780500,4.604200,5.516365
6,cka,0.89,0.988142,0.990081,0.986262,0.995027
6,unbiased_cka,0.89,0.988102,0.989988,0.986224,0.995019
6,cknna,0.89,0.813345,0.846714,0.716888,0.801997
6,svcca,0.89,0.716207,0.726698,0.885996,0.793097
6,edit_distance_knn,0.89,0.357962,0.382500,0.250730,0.352578
6,cycle_knn,1.0,0.994200,0.994200,0.973600,0.925668
6,mutual_knn,1.0,0.802320,0.793720,0.687290,0.764256
6,lcs_knn,1.0,5.364400,5.272000,4.297700,4.997004
6,cka,1.0,0.987918,0.987700,0.978475,0.994783
6,unbiased_cka,1.0,0.987865,0.987488,0.978432,0.994500
6,cknna,1.0,0.791066,0.788265,0.678182,0.746011
6,svcca,1.0,0.650525,0.670854,0.866718,0.811741
6,edit_distance_knn,1.0,0.336100,0.325080,0.219640,0.294768
7,cycle_knn,0.0,0.993000,0.993000,0.974700,0.914067
7,mutual_knn,0.0,0.723070,0.723080,0.670510,0.728561
7,lcs_knn,0.0,4.630800,4.631000,4.193000,4.668216
7,cka,0.0,0.969161,0.969161,0.969517,0.989642
7,unbiased_cka,0.0,0.969095,0.969095,0.969398,0.989394
7,cknna,0.0,0.717877,0.717887,0.662204,0.709860
7,svcca,0.0,0.715269,0.672147,0.865933,0.811739
7,edit_distance_knn,0.0,0.255850,0.255860,0.211210,0.259150
7,cycle_knn,0.2,0.999000,0.992000,0.972300,0.899969
7,mutual_knn,0.2,0.730800,0.674375,0.653540,0.659139
7,lcs_knn,0.2,4.592000,4.261875,4.069000,4.177243
7,cka,0.2,0.963040,0.956545,0.963583,0.975024
7,unbiased_cka,0.2,0.962450,0.956447,0.963420,0.974731
7,cknna,0.2,0.735713,0.663459,0.642254,0.645578
7,svcca,0.2,0.670094,0.667478,0.897139,0.747381
7,edit_distance_knn,0.2,0.251000,0.219562,0.198090,0.209596
7,cycle_knn,0.33,0.994500,0.994750,0.974600,0.915719
7,mutual_knn,0.33,0.778500,0.747588,0.700530,0.749470
7,lcs_knn,0.33,5.078500,4.819500,4.416300,4.842079
7,cka,0.33,0.977204,0.974377,0.978937,0.990250
7,unbiased_cka,0.33,0.976464,0.974312,0.978756,0.989914
7,cknna,0.33,0.782869,0.734136,0.689650,0.731471
7,svcca,0.33,0.727091,0.675567,0.908702,0.726403
7,edit_distance_knn,0.33,0.303200,0.275000,0.231480,0.276840
7,cycle_knn,0.4,0.996500,0.994667,0.972300,0.913760
7,mutual_knn,0.4,0.755800,0.720117,0.674500,0.724032
7,lcs_knn,0.4,4.860000,4.577333,4.210000,4.638560
7,cka,0.4,0.972284,0.969654,0.971849,0.988108
7,unbiased_cka,0.4,0.971722,0.969176,0.971689,0.988098
7,cknna,0.4,0.747554,0.708276,0.666767,0.704488
7,svcca,0.4,0.678205,0.687539,0.893341,0.812926
7,edit_distance_knn,0.4,0.276350,0.250083,0.210030,0.256169
7,cycle_knn,0.57,0.997000,0.995333,0.971600,0.922979
7,mutual_knn,0.57,0.809200,0.801533,0.702470,0.781308
7,lcs_knn,0.57,5.410750,5.337500,4.402000,5.129456
7,cka,0.57,0.987682,0.986834,0.977502,0.993585
7,unbiased_cka,0.57,0.987618,0.986786,0.977326,0.993577
7,cknna,0.57,0.816087,0.797575,0.691326,0.763601
7,svcca,0.57,0.719853,0.656979,0.942392,0.792878
7,edit_distance_knn,0.57,0.340500,0.331067,0.230240,0.308931
7,cycle_knn,0.6,0.997667,0.990000,0.973200,0.916641
7,mutual_knn,0.6,0.783233,0.771900,0.704790,0.762039
7,lcs_knn,0.6,5.181334,5.052500,4.438300,4.937270
7,cka,0.6,0.975800,0.973108,0.976386,0.989379
7,unbiased_cka,0.6,0.975185,0.973004,0.976192,0.989370
7,cknna,0.6,0.777422,0.748393,0.697299,0.742525
7,svcca,0.6,0.651093,0.703199,0.890796,0.794898
7,edit_distance_knn,0.6,0.315900,0.300450,0.235240,0.287911
7,cycle_knn,0.75,0.992833,0.996000,0.974800,0.922134
7,mutual_knn,0.75,0.787333,0.792575,0.673360,0.778722
7,lcs_knn,0.75,5.180833,5.237250,4.201800,5.104103
7,cka,0.75,0.983628,0.982202,0.973136,0.994964
7,unbiased_cka,0.75,0.983568,0.982115,0.973091,0.994720
7,cknna,0.75,0.776457,0.786523,0.663198,0.763009
7,svcca,0.75,0.696624,0.675226,0.903232,0.800551
7,edit_distance_knn,0.75,0.315017,0.319575,0.209240,0.305927
7,cycle_knn,0.8,0.995500,0.994500,0.972700,0.925784
7,mutual_knn,0.8,0.778900,0.793650,0.655240,0.737600
7,lcs_knn,0.8,5.080000,5.240000,4.068300,4.763867
7,cka,0.8,0.983498,0.983643,0.971604,0.994012
7,unbiased_cka,0.8,0.983424,0.983508,0.971560,0.994004
7,cknna,0.8,0.766928,0.791333,0.645144,0.716807
7,svcca,0.8,0.726892,0.666214,0.893202,0.809064
7,edit_distance_knn,0.8,0.301650,0.318900,0.198200,0.270344
7,cycle_knn,0.89,0.994375,0.995500,0.973700,0.921289
7,mutual_knn,0.89,0.815738,0.842750,0.708200,0.792094
7,lcs_knn,0.89,5.480250,5.789500,4.448400,5.230678
7,cka,0.89,0.989829,0.990212,0.981363,0.995316
7,unbiased_cka,0.89,0.989793,0.990125,0.981139,0.994958
7,cknna,0.89,0.807107,0.837444,0.697175,0.772414
7,svcca,0.89,0.673605,0.695328,0.905731,0.796307
7,edit_distance_knn,0.89,0.349150,0.388500,0.235050,0.320367
7,cycle_knn,1.0,0.997200,0.996000,0.974500,0.921404
7,mutual_knn,1.0,0.835560,0.832120,0.722080,0.806918
7,lcs_knn,1.0,5.687200,5.691000,4.564400,5.397779
7,cka,1.0,0.991679,0.991766,0.978962,0.997373
7,unbiased_cka,1.0,0.991634,0.991724,0.978915,0.997075
7,cknna,1.0,0.837535,0.829531,0.712999,0.789404
7,svcca,1.0,0.694985,0.748861,0.851082,0.731159
7,edit_distance_knn,1.0,0.374860,0.373620,0.247450,0.340366
8,cycle_knn,0.0,0.984700,0.984700,0.969300,0.899854
8,mutual_knn,0.0,0.652700,0.652690,0.628530,0.666822
8,lcs_knn,0.0,4.096000,4.096000,3.909600,4.216426
8,cka,0.0,0.951693,0.951693,0.946698,0.982069
8,unbiased_cka,0.0,0.951173,0.951142,0.946518,0.981803
8,cknna,0.0,0.630624,0.630624,0.619018,0.648154
8,svcca,0.0,0.664261,0.638912,0.876400,0.701611
8,edit_distance_knn,0.0,0.203610,0.203640,0.185450,0.213418
8,cycle_knn,0.2,0.992000,0.987875,0.965600,0.901006
8,mutual_knn,0.2,0.721500,0.648313,0.642820,0.641291
8,lcs_knn,0.2,4.554000,4.072500,4.032600,4.051283
8,cka,0.2,0.956760,0.949061,0.958606,0.979970
8,unbiased_cka,0.2,0.956071,0.948949,0.958538,0.979959
8,cknna,0.2,0.741630,0.632184,0.635455,0.622978
8,svcca,0.2,0.723826,0.695942,0.861986,0.777277
8,edit_distance_knn,0.2,0.246100,0.200263,0.195340,0.199289
8,cycle_knn,0.33,0.998000,0.995000,0.970800,0.913529
8,mutual_knn,0.33,0.771100,0.735388,0.648120,0.739832
8,lcs_knn,0.33,5.025500,4.697375,4.013700,4.771704
8,cka,0.33,0.978078,0.973127,0.968242,0.991612
8,unbiased_cka,0.33,0.977532,0.972630,0.968191,0.991282
8,cknna,0.33,0.769055,0.710128,0.634891,0.718124
8,svcca,0.33,0.765010,0.650396,0.895520,0.764864
8,edit_distance_knn,0.33,0.293650,0.260313,0.192400,0.269265
8,cycle_knn,0.4,0.995500,0.990167,0.968200,0.900430
8,mutual_knn,0.4,0.740350,0.703000,0.658190,0.683666
8,lcs_knn,0.4,4.727500,4.449667,4.096700,4.340081
8,cka,0.4,0.966926,0.962831,0.958341,0.989578
8,unbiased_cka,0.4,0.966118,0.962724,0.958141,0.989569
8,cknna,0.4,0.740162,0.684496,0.653234,0.665992
8,svcca,0.4,0.723801,0.678104,0.881471,0.770649
8,edit_distance_knn,0.4,0.265900,0.235833,0.201570,0.226832
8,cycle_knn,0.57,0.995250,0.992500,0.968500,0.910187
8,mutual_knn,0.57,0.747500,0.724033,0.673320,0.717509
8,lcs_knn,0.57,4.813750,4.618333,4.217500,4.589813
8,cka,0.57,0.969951,0.967902,0.964943,0.989670
8,unbiased_cka,0.57,0.969374,0.967481,0.964717,0.989381
8,cknna,0.57,0.733661,0.705703,0.666473,0.701233
8,svcca,0.57,0.661999,0.673297,0.871245,0.719271
8,edit_distance_knn,0.57,0.274275,0.253900,0.211780,0.252101
8,cycle_knn,0.6,0.998000,0.996250,0.973900,0.925323
8,mutual_knn,0.6,0.789033,0.777225,0.689400,0.749850
8,lcs_knn,0.6,5.203333,5.091750,4.323200,4.849147
8,cka,0.6,0.976611,0.977919,0.975282,0.985088
8,unbiased_cka,0.6,0.976480,0.977827,0.975231,0.985077
8,cknna,0.6,0.789162,0.769500,0.678640,0.734802
8,svcca,0.6,0.674020,0.685502,0.848779,0.771521
8,edit_distance_knn,0.6,0.317967,0.304600,0.223020,0.278999
8,cycle_knn,0.75,0.997667,0.996750,0.974100,0.923709
8,mutual_knn,0.75,0.824117,0.835975,0.718000,0.799627
8,lcs_knn,0.75,5.569667,5.710000,4.521400,5.313499
8,cka,0.75,0.989350,0.989487,0.983112,0.995383
8,unbiased_cka,0.75,0.989304,0.989429,0.983070,0.995375
8,cknna,0.75,0.825957,0.831394,0.706305,0.778422
8,svcca,0.75,0.629469,0.662329,0.883970,0.819134
8,edit_distance_knn,0.75,0.358800,0.375100,0.242930,0.329322
8,cycle_knn,0.8,0.996250,0.999000,0.972300,0.905155
8,mutual_knn,0.8,0.790700,0.793700,0.688600,0.728826
8,lcs_knn,0.8,5.225000,5.227000,4.311000,4.721919
8,cka,0.8,0.983353,0.983784,0.971756,0.994015
8,unbiased_cka,0.8,0.983269,0.983635,0.971526,0.993746
8,cknna,0.8,0.787077,0.800281,0.678686,0.708220
8,svcca,0.8,0.671980,0.726792,0.863647,0.746225
8,edit_distance_knn,0.8,0.318850,0.319250,0.222430,0.265154
