seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
4,svcca,1.0,0.951174,0.603523,0.638254
4,edit_distance_knn,1.0,0.753010,0.751100,0.750607
4,cycle_knn,0.2,0.406400,0.201700,0.104218
4,mutual_knn,0.2,0.068740,0.027710,0.013330
4,lcs_knn,0.2,0.143700,0.060400,0.030693
4,cka,0.2,0.913168,0.431592,0.481903
4,unbiased_cka,0.2,0.913057,0.431263,0.481774
4,cknna,0.2,0.052701,0.024378,0.011361
4,svcca,0.2,0.926927,0.489308,0.514553
4,edit_distance_knn,0.2,0.752100,0.750750,0.750434
4,cycle_knn,0.7,0.463000,0.260900,0.115204
4,mutual_knn,0.7,0.084640,0.036370,0.015097
4,lcs_knn,0.7,0.170500,0.079600,0.035456
4,cka,0.7,0.924338,0.595740,0.414276
4,unbiased_cka,0.7,0.924238,0.595481,0.414142
4,cknna,0.7,0.066039,0.032071,0.013111
4,svcca,0.7,0.941823,0.580101,0.519792
4,edit_distance_knn,0.7,0.752650,0.750980,0.750522
4,cycle_knn,0.0,0.391800,0.215500,0.100876
4,mutual_knn,0.0,0.065290,0.028950,0.012707
4,lcs_knn,0.0,0.136500,0.062000,0.027543
4,cka,0.0,0.908165,0.361843,0.449937
4,unbiased_cka,0.0,0.908049,0.361453,0.449798
4,cknna,0.0,0.048630,0.024507,0.010933
4,svcca,0.0,0.928392,0.506547,0.506883
4,edit_distance_knn,0.0,0.751950,0.750790,0.750330
4,cycle_knn,0.5,0.447700,0.220100,0.119353
4,mutual_knn,0.5,0.079710,0.028550,0.015331
4,lcs_knn,0.5,0.162100,0.067700,0.035034
4,cka,0.5,0.918909,0.389481,0.574269
4,unbiased_cka,0.5,0.918803,0.389093,0.574151
4,cknna,0.5,0.060849,0.024382,0.012716
4,svcca,0.5,0.936976,0.488757,0.553562
4,edit_distance_knn,0.5,0.752620,0.750910,0.750469
4,cycle_knn,0.8,0.476700,0.235500,0.133951
4,mutual_knn,0.8,0.089630,0.032090,0.017740
4,lcs_knn,0.8,0.179600,0.070200,0.041795
4,cka,0.8,0.928232,0.578255,0.480555
4,unbiased_cka,0.8,0.928136,0.578013,0.480418
4,cknna,0.8,0.068016,0.027843,0.014715
4,svcca,0.8,0.941521,0.580145,0.589274
4,edit_distance_knn,0.8,0.752680,0.750720,0.750545
4,cycle_knn,0.4,0.430400,0.247400,0.093231
4,mutual_knn,0.4,0.076590,0.034020,0.011701
4,lcs_knn,0.4,0.162600,0.078600,0.027313
4,cka,0.4,0.917464,0.446851,0.457278
