seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
3,edit_distance_knn,0.6,0.783130,0.763820,0.773760
3,cycle_knn,0.8,0.923500,0.748000,0.850800
3,mutual_knn,0.8,0.540090,0.300940,0.441890
3,lcs_knn,0.8,0.852800,0.503400,0.698000
3,cka,0.8,0.941571,0.873868,0.965335
3,unbiased_cka,0.8,0.940933,0.873027,0.965105
3,cknna,0.8,0.528382,0.274275,0.417304
3,svcca,0.8,0.785694,0.804162,0.827768
3,edit_distance_knn,0.8,0.785710,0.763940,0.774810
3,cycle_knn,1.0,0.924400,0.698400,0.855200
3,mutual_knn,1.0,0.552950,0.253770,0.453430
3,lcs_knn,1.0,0.854900,0.435400,0.725600
3,cka,1.0,0.945538,0.834285,0.967633
3,unbiased_cka,1.0,0.944938,0.833259,0.967417
3,cknna,1.0,0.540720,0.226321,0.425271
3,svcca,1.0,0.795624,0.730356,0.843672
3,edit_distance_knn,1.0,0.786180,0.761510,0.775600
3,cycle_knn,0.2,0.913000,0.735400,0.839100
3,mutual_knn,0.2,0.512040,0.281730,0.412880
3,lcs_knn,0.2,0.789500,0.471400,0.668600
3,cka,0.2,0.931490,0.843318,0.958865
3,unbiased_cka,0.2,0.930779,0.842333,0.958620
3,cknna,0.2,0.500904,0.261150,0.389766
3,svcca,0.2,0.806635,0.814910,0.886911
3,edit_distance_knn,0.2,0.781180,0.763510,0.773430
3,cycle_knn,0.4,0.923500,0.710700,0.851000
3,mutual_knn,0.4,0.532430,0.262190,0.429480
3,lcs_knn,0.4,0.825200,0.451700,0.682500
3,cka,0.4,0.938640,0.838475,0.962548
3,unbiased_cka,0.4,0.937985,0.837443,0.962312
3,cknna,0.4,0.521734,0.239257,0.403162
3,svcca,0.4,0.805081,0.753454,0.827880
3,edit_distance_knn,0.4,0.782800,0.761990,0.773230
3,cycle_knn,0.0,0.913500,0.725900,0.837900
3,mutual_knn,0.0,0.502490,0.275650,0.400520
3,lcs_knn,0.0,0.780200,0.467600,0.651600
3,cka,0.0,0.928483,0.845719,0.956846
3,unbiased_cka,0.0,0.927740,0.844758,0.956587
3,cknna,0.0,0.490607,0.248801,0.378539
3,svcca,0.0,0.823758,0.753120,0.809523
3,edit_distance_knn,0.0,0.779800,0.763030,0.771320
