seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
1,edit_distance_knn,0.0,0.763200,0.780780,0.758700
2,cycle_knn,0.4,0.760800,0.843600,0.668900
2,mutual_knn,0.4,0.308370,0.561420,0.228720
2,lcs_knn,0.4,0.507800,0.837900,0.389600
2,cka,0.4,0.862880,0.925205,0.908488
2,unbiased_cka,0.4,0.861712,0.923745,0.908017
2,cknna,0.4,0.294000,0.522115,0.208937
2,svcca,0.4,0.735060,0.664299,0.794489
2,edit_distance_knn,0.4,0.763850,0.783370,0.759290
2,cycle_knn,1.0,0.788100,0.853200,0.703800
2,mutual_knn,1.0,0.339090,0.605510,0.258660
2,lcs_knn,1.0,0.548400,0.899700,0.447900
2,cka,1.0,0.878864,0.943639,0.916224
2,unbiased_cka,1.0,0.877782,0.942443,0.915806
2,cknna,1.0,0.323821,0.563810,0.237046
2,svcca,1.0,0.747718,0.638923,0.834295
2,edit_distance_knn,1.0,0.766780,0.787910,0.761420
2,cycle_knn,0.6,0.748000,0.856300,0.666300
2,mutual_knn,0.6,0.292900,0.541220,0.229970
2,lcs_knn,0.6,0.483200,0.807400,0.394000
2,cka,0.6,0.842195,0.897854,0.894445
2,unbiased_cka,0.6,0.840848,0.895950,0.893910
2,cknna,0.6,0.285586,0.505227,0.210254
2,svcca,0.6,0.722834,0.658326,0.828371
2,edit_distance_knn,0.6,0.763940,0.781000,0.759510
2,cycle_knn,0.0,0.741200,0.835500,0.649900
2,mutual_knn,0.0,0.285240,0.535790,0.212590
2,lcs_knn,0.0,0.482800,0.805200,0.381700
2,cka,0.0,0.846576,0.916583,0.897724
2,unbiased_cka,0.0,0.845340,0.915023,0.897220
2,cknna,0.0,0.275644,0.497508,0.196227
2,svcca,0.0,0.783200,0.658176,0.778663
2,edit_distance_knn,0.0,0.763460,0.780640,0.759170
2,cycle_knn,0.8,0.597800,0.835100,0.467200
2,mutual_knn,0.8,0.175820,0.505910,0.113920
2,lcs_knn,0.8,0.309600,0.755700,0.219700
2,cka,0.8,0.697187,0.882974,0.721058
2,unbiased_cka,0.8,0.695109,0.880886,0.719867
2,cknna,0.8,0.174441,0.472977,0.107226
2,svcca,0.8,0.629642,0.682332,0.653519
2,edit_distance_knn,0.8,0.757050,0.776780,0.754440
2,cycle_knn,0.2,0.734500,0.837300,0.633700
2,mutual_knn,0.2,0.272370,0.536000,0.204320
2,lcs_knn,0.2,0.450600,0.806300,0.358400
2,cka,0.2,0.835869,0.914871,0.895086
2,unbiased_cka,0.2,0.834578,0.913290,0.894580
2,cknna,0.2,0.262996,0.494047,0.187711
2,svcca,0.2,0.746495,0.656261,0.809736
2,edit_distance_knn,0.2,0.761980,0.781570,0.758230
3,cycle_knn,0.2,0.752500,0.838200,0.641400
3,mutual_knn,0.2,0.286520,0.542320,0.210780
3,lcs_knn,0.2,0.477100,0.817400,0.376100
3,cka,0.2,0.845893,0.917010,0.894542
3,unbiased_cka,0.2,0.844604,0.915465,0.894012
3,cknna,0.2,0.274472,0.497926,0.195326
3,svcca,0.2,0.713943,0.646019,0.814277
3,edit_distance_knn,0.2,0.762930,0.782080,0.758930
3,cycle_knn,0.6,0.738300,0.840800,0.662200
3,mutual_knn,0.6,0.294390,0.571390,0.234050
3,lcs_knn,0.6,0.487200,0.850000,0.404500
3,cka,0.6,0.847450,0.931607,0.900476
3,unbiased_cka,0.6,0.846212,0.930255,0.900007
3,cknna,0.6,0.284117,0.527364,0.216029
3,svcca,0.6,0.750672,0.687119,0.797499
3,edit_distance_knn,0.6,0.764240,0.783730,0.759810
3,cycle_knn,0.0,0.703700,0.825000,0.616100
3,mutual_knn,0.0,0.254480,0.518790,0.187420
3,lcs_knn,0.0,0.429200,0.778800,0.337700
3,cka,0.0,0.826151,0.908021,0.881782
3,unbiased_cka,0.0,0.824756,0.906335,0.881243
3,cknna,0.0,0.246048,0.482089,0.170831
3,svcca,0.0,0.748570,0.634468,0.783464
3,edit_distance_knn,0.0,0.761720,0.779450,0.757350
3,cycle_knn,0.4,0.749300,0.837200,0.660900
3,mutual_knn,0.4,0.292010,0.549790,0.219330
3,lcs_knn,0.4,0.489500,0.827900,0.375500
3,cka,0.4,0.852740,0.920443,0.901011
3,unbiased_cka,0.4,0.851500,0.918944,0.900503
3,cknna,0.4,0.279705,0.508851,0.201942
3,svcca,0.4,0.756745,0.663384,0.825994
3,edit_distance_knn,0.4,0.764250,0.782770,0.758790
3,cycle_knn,0.8,0.715400,0.834000,0.636300
3,mutual_knn,0.8,0.262210,0.545200,0.197250
3,lcs_knn,0.8,0.431200,0.814900,0.349500
3,cka,0.8,0.830141,0.921433,0.877047
3,unbiased_cka,0.8,0.828838,0.919951,0.876492
3,cknna,0.8,0.254672,0.501325,0.183530
3,svcca,0.8,0.744598,0.673360,0.748118
3,edit_distance_knn,0.8,0.761690,0.781190,0.757840
3,cycle_knn,1.0,0.790100,0.854600,0.714200
3,mutual_knn,1.0,0.341080,0.601080,0.261980
3,lcs_knn,1.0,0.555300,0.904500,0.448700
3,cka,1.0,0.884907,0.941432,0.923845
3,unbiased_cka,1.0,0.883896,0.940208,0.923461
3,cknna,1.0,0.329421,0.560970,0.244561
3,svcca,1.0,0.778116,0.645818,0.825008
3,edit_distance_knn,1.0,0.767260,0.788720,0.760920
