seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
0,edit_distance_knn,0.4,0.788980,0.771160,0.779630
0,cycle_knn,0.6,0.930400,0.788200,0.892900
0,mutual_knn,0.6,0.597010,0.361980,0.513330
0,lcs_knn,0.6,0.929200,0.596800,0.798800
0,cka,0.6,0.958679,0.900147,0.971476
0,unbiased_cka,0.6,0.958273,0.899534,0.971247
0,cknna,0.6,0.586771,0.332264,0.484541
0,svcca,0.6,0.854829,0.807341,0.834957
0,edit_distance_knn,0.6,0.792010,0.768560,0.780640
1,cycle_knn,0.2,0.922400,0.767500,0.886300
1,mutual_knn,0.2,0.569910,0.323450,0.486770
1,lcs_knn,0.2,0.883300,0.532500,0.767700
1,cka,0.2,0.951147,0.885564,0.967382
1,unbiased_cka,0.2,0.950696,0.884932,0.967143
1,cknna,0.2,0.560298,0.292691,0.463326
1,svcca,0.2,0.794466,0.772251,0.830421
1,edit_distance_knn,0.2,0.788460,0.765670,0.778730
1,cycle_knn,0.4,0.926900,0.784800,0.883800
1,mutual_knn,0.4,0.572710,0.340290,0.485560
1,lcs_knn,0.4,0.887500,0.565600,0.760900
1,cka,0.4,0.952137,0.880477,0.968846
1,unbiased_cka,0.4,0.951695,0.879794,0.968619
1,cknna,0.4,0.563587,0.309767,0.461367
1,svcca,0.4,0.819920,0.818583,0.798194
1,edit_distance_knn,0.4,0.788850,0.767410,0.778890
1,cycle_knn,0.6,0.931900,0.790800,0.887400
1,mutual_knn,0.6,0.585340,0.358960,0.507300
1,lcs_knn,0.6,0.907300,0.590400,0.796000
1,cka,0.6,0.955649,0.900172,0.971267
1,unbiased_cka,0.6,0.955237,0.899597,0.971051
1,cknna,0.6,0.574003,0.324629,0.482117
1,svcca,0.6,0.805660,0.801128,0.843132
1,edit_distance_knn,0.6,0.790470,0.768470,0.780590
1,cycle_knn,1.0,0.933600,0.764900,0.898300
1,mutual_knn,1.0,0.618810,0.336200,0.540900
1,lcs_knn,1.0,0.961700,0.558400,0.846800
1,cka,1.0,0.963150,0.885911,0.975776
1,unbiased_cka,1.0,0.962764,0.885265,0.975563
1,cknna,1.0,0.607661,0.303476,0.514683
1,svcca,1.0,0.834681,0.795225,0.815482
1,edit_distance_knn,1.0,0.794880,0.766790,0.784760
1,cycle_knn,0.8,0.932200,0.764700,0.896500
1,mutual_knn,0.8,0.605810,0.318550,0.527360
1,lcs_knn,0.8,0.947300,0.530900,0.824100
1,cka,0.8,0.960344,0.870563,0.973467
1,unbiased_cka,0.8,0.959940,0.869872,0.973243
1,cknna,0.8,0.595561,0.287997,0.505601
1,svcca,0.8,0.817852,0.795496,0.838489
1,edit_distance_knn,0.8,0.793380,0.765810,0.782510
1,cycle_knn,0.0,0.923500,0.800600,0.879700
1,mutual_knn,0.0,0.556310,0.368970,0.470250
1,lcs_knn,0.0,0.873500,0.595600,0.748900
1,cka,0.0,0.946736,0.899781,0.964623
1,unbiased_cka,0.0,0.946268,0.899213,0.964372
1,cknna,0.0,0.544886,0.340610,0.441040
1,svcca,0.0,0.835335,0.814009,0.776923
1,edit_distance_knn,0.0,0.787420,0.767920,0.777930
2,cycle_knn,0.6,0.934000,0.802400,0.891800
2,mutual_knn,0.6,0.593740,0.361180,0.509130
2,lcs_knn,0.6,0.912900,0.593500,0.802300
2,cka,0.6,0.957015,0.903112,0.970643
2,unbiased_cka,0.6,0.956605,0.902532,0.970414
2,cknna,0.6,0.583876,0.335145,0.482130
2,svcca,0.6,0.835182,0.800017,0.827991
2,edit_distance_knn,0.6,0.789940,0.768420,0.781620
2,cycle_knn,0.4,0.926100,0.746200,0.883000
2,mutual_knn,0.4,0.578210,0.295560,0.498950
2,lcs_knn,0.4,0.890000,0.506800,0.779600
2,cka,0.4,0.953353,0.856287,0.967998
2,unbiased_cka,0.4,0.952908,0.855540,0.967762
2,cknna,0.4,0.568649,0.264314,0.468998
2,svcca,0.4,0.827986,0.782876,0.817074
2,edit_distance_knn,0.4,0.788560,0.764050,0.779610
2,cycle_knn,0.2,0.927000,0.804200,0.886900
2,mutual_knn,0.2,0.570100,0.358890,0.493530
2,lcs_knn,0.2,0.890600,0.590500,0.775100
2,cka,0.2,0.950901,0.896046,0.968391
2,unbiased_cka,0.2,0.950450,0.895435,0.968161
2,cknna,0.2,0.559935,0.331224,0.461882
2,svcca,0.2,0.841026,0.776527,0.838651
2,edit_distance_knn,0.2,0.788760,0.768380,0.779350
2,cycle_knn,0.0,0.927000,0.783000,0.886700
2,mutual_knn,0.0,0.565810,0.331270,0.481130
2,lcs_knn,0.0,0.864700,0.553600,0.761600
2,cka,0.0,0.948944,0.885657,0.966672
2,unbiased_cka,0.0,0.948492,0.884976,0.966432
2,cknna,0.0,0.554986,0.301755,0.452226
2,svcca,0.0,0.839343,0.809329,0.810581
2,edit_distance_knn,0.0,0.786900,0.766630,0.778140
2,cycle_knn,0.8,0.929900,0.761000,0.894400
2,mutual_knn,0.8,0.608160,0.317980,0.526450
2,lcs_knn,0.8,0.936400,0.527400,0.821200
2,cka,0.8,0.960800,0.865996,0.973095
2,unbiased_cka,0.8,0.960402,0.865290,0.972874
2,cknna,0.8,0.596295,0.289776,0.497400
2,svcca,0.8,0.885928,0.798065,0.821481
2,edit_distance_knn,0.8,0.792520,0.765330,0.783220
2,cycle_knn,1.0,0.935500,0.823200,0.903000
2,mutual_knn,1.0,0.624430,0.409980,0.548180
2,lcs_knn,1.0,0.968800,0.663600,0.851900
2,cka,1.0,0.964679,0.920123,0.975891
2,unbiased_cka,1.0,0.964297,0.919595,0.975672
2,cknna,1.0,0.613862,0.374269,0.524271
2,svcca,1.0,0.844062,0.806351,0.843147
2,edit_distance_knn,1.0,0.795430,0.772170,0.785240
3,cycle_knn,0.0,0.926000,0.767600,0.883100
3,mutual_knn,0.0,0.564140,0.322040,0.478680
3,lcs_knn,0.0,0.877200,0.541400,0.757400
3,cka,0.0,0.949279,0.890865,0.965611
3,unbiased_cka,0.0,0.948817,0.890232,0.965370
3,cknna,0.0,0.556367,0.289550,0.454213
3,svcca,0.0,0.821994,0.788837,0.831253
3,edit_distance_knn,0.0,0.787530,0.766040,0.778500
3,cycle_knn,0.6,0.933400,0.788800,0.894700
3,mutual_knn,0.6,0.599240,0.365880,0.518840
3,lcs_knn,0.6,0.932500,0.598900,0.811400
3,cka,0.6,0.959014,0.910218,0.971958
3,unbiased_cka,0.6,0.958605,0.909703,0.971735
3,cknna,0.6,0.591903,0.332077,0.493534
3,svcca,0.6,0.827343,0.829079,0.834821
3,edit_distance_knn,0.6,0.792250,0.768560,0.781720
3,cycle_knn,0.8,0.931000,0.790300,0.894500
3,mutual_knn,0.8,0.614730,0.382400,0.537370
3,lcs_knn,0.8,0.954800,0.631500,0.838500
3,cka,0.8,0.961999,0.919091,0.974450
3,unbiased_cka,0.8,0.961605,0.918570,0.974233
3,cknna,0.8,0.604807,0.343220,0.512767
3,svcca,0.8,0.836003,0.837570,0.811520
3,edit_distance_knn,0.8,0.793690,0.770250,0.784080
3,cycle_knn,1.0,0.934900,0.794000,0.898800
3,mutual_knn,1.0,0.633600,0.359060,0.558200
3,lcs_knn,1.0,0.998300,0.592600,0.866400
3,cka,1.0,0.965968,0.890757,0.977117
3,unbiased_cka,1.0,0.965601,0.890157,0.976909
3,cknna,1.0,0.625089,0.328495,0.533763
3,svcca,1.0,0.824144,0.859283,0.875779
3,edit_distance_knn,1.0,0.798290,0.768800,0.786700
3,cycle_knn,0.4,0.927400,0.783900,0.891500
3,mutual_knn,0.4,0.580330,0.352320,0.497670
3,lcs_knn,0.4,0.897700,0.584800,0.781200
3,cka,0.4,0.953963,0.889351,0.969252
3,unbiased_cka,0.4,0.953524,0.888765,0.969030
3,cknna,0.4,0.570552,0.322778,0.472764
3,svcca,0.4,0.810627,0.793722,0.849814
3,edit_distance_knn,0.4,0.789280,0.768130,0.779900
3,cycle_knn,0.2,0.926500,0.784100,0.885700
3,mutual_knn,0.2,0.574170,0.333580,0.491390
3,lcs_knn,0.2,0.891500,0.553300,0.776700
3,cka,0.2,0.951562,0.891317,0.966925
3,unbiased_cka,0.2,0.951115,0.890720,0.966693
3,cknna,0.2,0.562919,0.306010,0.465230
3,svcca,0.2,0.801305,0.799186,0.794799
3,edit_distance_knn,0.2,0.789370,0.766860,0.779230
