seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
3,lcs_knn,0.8,0.495900,0.720300,0.404000
3,cka,0.8,0.623366,0.571240,0.693037
3,unbiased_cka,0.8,0.620735,0.567091,0.691382
3,cknna,0.8,0.324558,0.493648,0.231979
3,svcca,0.8,0.546825,0.419991,0.649754
3,edit_distance_knn,0.8,0.764450,0.776370,0.760440
3,cycle_knn,0.2,0.706100,0.710400,0.643900
3,mutual_knn,0.2,0.286320,0.455030,0.215320
3,lcs_knn,0.2,0.471500,0.682400,0.382600
3,cka,0.2,0.597209,0.548418,0.680129
3,unbiased_cka,0.2,0.594315,0.544071,0.678400
3,cknna,0.2,0.311395,0.467831,0.219103
3,svcca,0.2,0.543167,0.422557,0.693190
3,edit_distance_knn,0.2,0.763980,0.773300,0.759310
3,cycle_knn,0.6,0.726100,0.725100,0.661900
3,mutual_knn,0.6,0.295830,0.469420,0.219590
3,lcs_knn,0.6,0.493100,0.711800,0.397000
3,cka,0.6,0.618879,0.568435,0.688619
3,unbiased_cka,0.6,0.616218,0.564282,0.686947
3,cknna,0.6,0.318332,0.484010,0.220209
3,svcca,0.6,0.575566,0.428512,0.665176
3,edit_distance_knn,0.6,0.764020,0.774620,0.760690
3,cycle_knn,1.0,0.740300,0.730800,0.677000
3,mutual_knn,1.0,0.314650,0.487310,0.237770
3,lcs_knn,1.0,0.517700,0.734200,0.427100
3,cka,1.0,0.629372,0.579659,0.711092
3,unbiased_cka,1.0,0.626740,0.575610,0.709561
3,cknna,1.0,0.342719,0.503879,0.241778
3,svcca,1.0,0.574572,0.460774,0.665789
3,edit_distance_knn,1.0,0.765830,0.776670,0.760840
3,cycle_knn,0.4,0.706500,0.716100,0.640800
3,mutual_knn,0.4,0.283140,0.458020,0.212850
3,lcs_knn,0.4,0.476400,0.698500,0.381900
3,cka,0.4,0.598836,0.555480,0.685366
3,unbiased_cka,0.4,0.595970,0.551201,0.683674
3,cknna,0.4,0.308561,0.475019,0.215665
3,svcca,0.4,0.557960,0.442225,0.652392
3,edit_distance_knn,0.4,0.763970,0.773780,0.759530
