seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
3,lcs_knn,0.4,0.587300,0.819300,0.490100
3,cka,0.4,0.699544,0.722521,0.794290
3,unbiased_cka,0.4,0.694846,0.716459,0.792482
3,cknna,0.4,0.399302,0.545045,0.286865
3,svcca,0.4,0.627241,0.486527,0.759805
3,edit_distance_knn,0.4,0.770150,0.783180,0.764010
3,cycle_knn,0.0,0.714800,0.659900,0.640100
3,mutual_knn,0.0,0.356160,0.535480,0.267210
3,lcs_knn,0.0,0.585300,0.798300,0.464000
3,cka,0.0,0.694824,0.713586,0.798046
3,unbiased_cka,0.0,0.690236,0.707392,0.796366
3,cknna,0.0,0.394321,0.534103,0.265694
3,svcca,0.0,0.604735,0.465631,0.750505
3,edit_distance_knn,0.0,0.769950,0.782280,0.763410
3,cycle_knn,1.0,0.749000,0.668000,0.687500
3,mutual_knn,1.0,0.404720,0.583970,0.315630
3,lcs_knn,1.0,0.645500,0.873700,0.534700
3,cka,1.0,0.733603,0.745027,0.822374
3,unbiased_cka,1.0,0.729354,0.739397,0.820780
3,cknna,1.0,0.443146,0.583824,0.324526
3,svcca,1.0,0.644649,0.470965,0.784923
3,edit_distance_knn,1.0,0.772870,0.787850,0.766530
3,cycle_knn,0.6,0.741800,0.659800,0.665000
3,mutual_knn,0.6,0.373710,0.559640,0.285880
3,lcs_knn,0.6,0.600900,0.837200,0.487600
3,cka,0.6,0.715981,0.732430,0.797302
3,unbiased_cka,0.6,0.711723,0.726585,0.795597
3,cknna,0.6,0.410252,0.557467,0.292514
3,svcca,0.6,0.657282,0.478152,0.734763
3,edit_distance_knn,0.6,0.770920,0.785140,0.764350
3,cycle_knn,0.2,0.719700,0.660900,0.643700
3,mutual_knn,0.2,0.364330,0.538220,0.270310
3,lcs_knn,0.2,0.575200,0.808600,0.464000
3,cka,0.2,0.698703,0.716549,0.786256
3,unbiased_cka,0.2,0.693987,0.710360,0.784344
3,cknna,0.2,0.403653,0.538994,0.276989
3,svcca,0.2,0.624285,0.470778,0.753566
3,edit_distance_knn,0.2,0.769280,0.782950,0.763090
3,cycle_knn,0.8,0.742400,0.666300,0.684300
3,mutual_knn,0.8,0.393770,0.571120,0.305600
3,lcs_knn,0.8,0.630200,0.849600,0.510400
3,cka,0.8,0.732542,0.737577,0.816790
3,unbiased_cka,0.8,0.728568,0.731855,0.815212
3,cknna,0.8,0.434377,0.568870,0.307474
3,svcca,0.8,0.653090,0.490670,0.753227
3,edit_distance_knn,0.8,0.772960,0.785380,0.765130
