seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
2,cknna,1.0,0.255450,0.509523,0.174983
2,svcca,1.0,0.708549,0.627968,0.790622
2,edit_distance_knn,1.0,0.762690,0.783800,0.757430
3,cycle_knn,0.8,0.723000,0.815900,0.624600
3,mutual_knn,0.8,0.254850,0.530430,0.180540
3,lcs_knn,0.8,0.441800,0.814700,0.329100
3,cka,0.8,0.814504,0.910077,0.861774
3,unbiased_cka,0.8,0.812879,0.908128,0.861109
3,cknna,0.8,0.249012,0.494435,0.165950
3,svcca,0.8,0.743434,0.618594,0.781837
3,edit_distance_knn,0.8,0.762470,0.783320,0.757220
3,cycle_knn,0.6,0.704200,0.810600,0.609500
3,mutual_knn,0.6,0.244010,0.514410,0.169680
3,lcs_knn,0.6,0.414700,0.772700,0.309800
3,cka,0.6,0.814955,0.903855,0.858154
3,unbiased_cka,0.6,0.813429,0.901830,0.857507
3,cknna,0.6,0.239574,0.480126,0.158248
3,svcca,0.6,0.743940,0.626398,0.784256
3,edit_distance_knn,0.6,0.761520,0.780080,0.756710
3,cycle_knn,0.4,0.698000,0.805000,0.599100
3,mutual_knn,0.4,0.232120,0.505660,0.158220
3,lcs_knn,0.4,0.395800,0.769200,0.286800
3,cka,0.4,0.790157,0.898917,0.829744
3,unbiased_cka,0.4,0.788472,0.896799,0.828962
3,cknna,0.4,0.225807,0.468734,0.148315
3,svcca,0.4,0.707163,0.602872,0.758200
3,edit_distance_knn,0.4,0.760670,0.779450,0.756050
3,cycle_knn,0.2,0.679700,0.798900,0.584200
3,mutual_knn,0.2,0.226470,0.494710,0.154380
3,lcs_knn,0.2,0.390200,0.752100,0.278600
3,cka,0.2,0.782450,0.892852,0.833935
3,unbiased_cka,0.2,0.780619,0.890614,0.833151
3,cknna,0.2,0.225458,0.458332,0.145248
3,svcca,0.2,0.675488,0.612035,0.761719
3,edit_distance_knn,0.2,0.760160,0.778630,0.755410
3,cycle_knn,0.0,0.671700,0.791800,0.570000
3,mutual_knn,0.0,0.218870,0.483400,0.152480
3,lcs_knn,0.0,0.386100,0.727300,0.287900
3,cka,0.0,0.779123,0.886363,0.839243
3,unbiased_cka,0.0,0.777293,0.884023,0.838479
3,cknna,0.0,0.217077,0.449154,0.143806
3,svcca,0.0,0.686580,0.591499,0.731583
3,edit_distance_knn,0.0,0.760640,0.776380,0.756570
3,cycle_knn,1.0,0.719300,0.825900,0.630900
3,mutual_knn,1.0,0.254560,0.540660,0.181170
3,lcs_knn,1.0,0.433600,0.818700,0.328600
3,cka,1.0,0.825209,0.915737,0.870313
3,unbiased_cka,1.0,0.823778,0.913891,0.869667
3,cknna,1.0,0.247867,0.507228,0.170963
3,svcca,1.0,0.727916,0.626455,0.769286
3,edit_distance_knn,1.0,0.761910,0.782570,0.757700
