seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
0,cknna,0.6,0.453813,0.644169,0.378967
0,svcca,0.6,0.813521,0.776626,0.816555
0,edit_distance_knn,0.6,0.777530,0.798810,0.772360
0,cycle_knn,1.0,0.906700,0.947000,0.883000
0,mutual_knn,1.0,0.535670,0.697050,0.481670
0,lcs_knn,1.0,0.840300,1.090800,0.753000
0,cka,1.0,0.955828,0.973713,0.959609
0,unbiased_cka,1.0,0.955430,0.973269,0.959280
0,cknna,1.0,0.520090,0.690270,0.452186
0,svcca,1.0,0.813160,0.786083,0.818499
0,edit_distance_knn,1.0,0.785200,0.807120,0.778530
1,cycle_knn,0.8,0.890400,0.942900,0.859900
1,mutual_knn,0.8,0.499500,0.676160,0.445270
1,lcs_knn,0.8,0.778200,1.051100,0.702900
1,cka,0.8,0.943331,0.969638,0.948942
1,unbiased_cka,0.8,0.942846,0.969173,0.948544
1,cknna,0.8,0.483254,0.666694,0.413973
1,svcca,0.8,0.811490,0.817128,0.800671
1,edit_distance_knn,0.8,0.780060,0.802130,0.775020
1,cycle_knn,0.6,0.881000,0.939500,0.854400
1,mutual_knn,0.6,0.479190,0.657030,0.419860
1,lcs_knn,0.6,0.764500,1.022100,0.678400
1,cka,0.6,0.937835,0.965492,0.943368
1,unbiased_cka,0.6,0.937355,0.965014,0.942952
1,cknna,0.6,0.464840,0.651857,0.386020
1,svcca,0.6,0.837125,0.819021,0.793844
1,edit_distance_knn,0.6,0.779640,0.800270,0.773040
1,cycle_knn,0.2,0.867800,0.933200,0.830800
1,mutual_knn,0.2,0.436090,0.624360,0.380780
1,lcs_knn,0.2,0.709500,0.954000,0.617000
1,cka,0.2,0.923380,0.957008,0.932624
1,unbiased_cka,0.2,0.922856,0.956472,0.932181
1,cknna,0.2,0.423643,0.615580,0.348891
1,svcca,0.2,0.784901,0.812524,0.807583
1,edit_distance_knn,0.2,0.775470,0.794260,0.769780
1,cycle_knn,0.0,0.856600,0.930300,0.813200
1,mutual_knn,0.0,0.417120,0.612420,0.354750
1,lcs_knn,0.0,0.665000,0.947100,0.590900
1,cka,0.0,0.917907,0.953334,0.923525
1,unbiased_cka,0.0,0.917361,0.952758,0.923069
1,cknna,0.0,0.403707,0.605234,0.324917
1,svcca,0.0,0.789733,0.802899,0.828183
1,edit_distance_knn,0.0,0.772810,0.793320,0.768700
1,cycle_knn,0.4,0.871000,0.935600,0.838800
1,mutual_knn,0.4,0.448790,0.641730,0.387940
1,lcs_knn,0.4,0.721500,0.984800,0.630900
1,cka,0.4,0.925736,0.961872,0.930692
1,unbiased_cka,0.4,0.925204,0.961357,0.930275
1,cknna,0.4,0.439244,0.633368,0.354105
1,svcca,0.4,0.799281,0.801449,0.801784
1,edit_distance_knn,0.4,0.776710,0.796320,0.770350
1,cycle_knn,1.0,0.898400,0.943900,0.873100
1,mutual_knn,1.0,0.536130,0.699750,0.484040
1,lcs_knn,1.0,0.846600,1.106700,0.752800
1,cka,1.0,0.955833,0.974237,0.957991
1,unbiased_cka,1.0,0.955408,0.973783,0.957642
1,cknna,1.0,0.523759,0.690767,0.452717
1,svcca,1.0,0.831052,0.829656,0.801833
1,edit_distance_knn,1.0,0.785430,0.808370,0.777880
2,cycle_knn,0.8,0.890500,0.944400,0.853800
2,mutual_knn,0.8,0.501570,0.676990,0.446910
2,lcs_knn,0.8,0.789900,1.051300,0.712100
2,cka,0.8,0.947634,0.969879,0.953300
2,unbiased_cka,0.8,0.947207,0.969437,0.952946
2,cknna,0.8,0.485174,0.667199,0.412806
2,svcca,0.8,0.796050,0.838455,0.803922
2,edit_distance_knn,0.8,0.780820,0.802520,0.775460
2,cycle_knn,1.0,0.892900,0.946600,0.870500
2,mutual_knn,1.0,0.527410,0.704260,0.473120
2,lcs_knn,1.0,0.820900,1.117000,0.747800
2,cka,1.0,0.953092,0.974689,0.958122
2,unbiased_cka,1.0,0.952695,0.974261,0.957800
2,cknna,1.0,0.508499,0.698254,0.441375
2,svcca,1.0,0.797194,0.810729,0.826241
2,edit_distance_knn,1.0,0.783480,0.809140,0.777790
2,cycle_knn,0.4,0.877200,0.935800,0.841300
2,mutual_knn,0.4,0.449370,0.639530,0.396540
2,lcs_knn,0.4,0.710700,0.981200,0.643000
2,cka,0.4,0.925736,0.961386,0.937049
2,unbiased_cka,0.4,0.925240,0.960860,0.936680
2,cknna,0.4,0.434672,0.629171,0.367474
2,svcca,0.4,0.804089,0.811450,0.775523
2,edit_distance_knn,0.4,0.775190,0.796000,0.771350
2,cycle_knn,0.2,0.861000,0.936000,0.819300
2,mutual_knn,0.2,0.427340,0.621480,0.367270
2,lcs_knn,0.2,0.685600,0.955300,0.613600
2,cka,0.2,0.917679,0.956898,0.928922
2,unbiased_cka,0.2,0.917124,0.956352,0.928523
2,cknna,0.2,0.413386,0.613957,0.341010
2,svcca,0.2,0.745551,0.784617,0.772073
2,edit_distance_knn,0.2,0.774220,0.794080,0.769180
2,cycle_knn,0.0,0.848800,0.931900,0.808300
2,mutual_knn,0.0,0.403550,0.607450,0.344290
2,lcs_knn,0.0,0.648100,0.933300,0.568800
2,cka,0.0,0.906931,0.954054,0.919133
2,unbiased_cka,0.0,0.906349,0.953481,0.918710
2,cknna,0.0,0.394636,0.601037,0.316328
2,svcca,0.0,0.790759,0.817050,0.817742
2,edit_distance_knn,0.0,0.771960,0.792170,0.766920
2,cycle_knn,0.6,0.877800,0.939500,0.841800
2,mutual_knn,0.6,0.466570,0.652700,0.409980
2,lcs_knn,0.6,0.742800,1.005800,0.653300
2,cka,0.6,0.935362,0.965083,0.945221
2,unbiased_cka,0.6,0.934872,0.964590,0.944874
2,cknna,0.6,0.454805,0.644858,0.381250
2,svcca,0.6,0.790834,0.844801,0.778547
2,edit_distance_knn,0.6,0.777390,0.799070,0.771980
3,cycle_knn,0.6,0.879800,0.940800,0.852500
3,mutual_knn,0.6,0.484420,0.655260,0.427610
3,lcs_knn,0.6,0.762100,1.022900,0.687500
3,cka,0.6,0.942471,0.964817,0.948475
3,unbiased_cka,0.6,0.942061,0.964325,0.948125
3,cknna,0.6,0.470033,0.646531,0.396342
3,svcca,0.6,0.823610,0.817758,0.844407
3,edit_distance_knn,0.6,0.779280,0.800630,0.773280
3,cycle_knn,0.4,0.874300,0.939200,0.839600
3,mutual_knn,0.4,0.453380,0.634330,0.399200
3,lcs_knn,0.4,0.722800,0.991900,0.643400
3,cka,0.4,0.930610,0.960194,0.941317
3,unbiased_cka,0.4,0.930129,0.959686,0.940964
3,cknna,0.4,0.444156,0.625376,0.367678
3,svcca,0.4,0.808405,0.797198,0.827140
3,edit_distance_knn,0.4,0.777080,0.797740,0.770880
3,cycle_knn,1.0,0.897500,0.944100,0.869600
3,mutual_knn,1.0,0.530190,0.698020,0.475040
3,lcs_knn,1.0,0.842800,1.093100,0.744500
3,cka,1.0,0.955306,0.973649,0.960294
3,unbiased_cka,1.0,0.954907,0.973221,0.959974
3,cknna,1.0,0.515743,0.689267,0.438731
3,svcca,1.0,0.866855,0.822991,0.851904
3,edit_distance_knn,1.0,0.784520,0.807270,0.777220
3,cycle_knn,0.8,0.884900,0.944200,0.854500
3,mutual_knn,0.8,0.492670,0.675150,0.434040
3,lcs_knn,0.8,0.771800,1.052400,0.692100
3,cka,0.8,0.942743,0.969849,0.948824
3,unbiased_cka,0.8,0.942301,0.969404,0.948479
3,cknna,0.8,0.481360,0.665804,0.406401
3,svcca,0.8,0.791366,0.814647,0.813388
3,edit_distance_knn,0.8,0.780140,0.803930,0.774510
3,cycle_knn,0.2,0.870400,0.935000,0.832200
3,mutual_knn,0.2,0.437580,0.622210,0.377770
3,lcs_knn,0.2,0.701500,0.960700,0.612900
3,cka,0.2,0.925836,0.957581,0.935272
3,unbiased_cka,0.2,0.925333,0.957029,0.934894
3,cknna,0.2,0.426433,0.611433,0.348460
3,svcca,0.2,0.824958,0.817481,0.850845
3,edit_distance_knn,0.2,0.775280,0.794020,0.768950
3,cycle_knn,0.0,0.860200,0.933500,0.826100
3,mutual_knn,0.0,0.417530,0.609120,0.359920
3,lcs_knn,0.0,0.687100,0.946500,0.592000
3,cka,0.0,0.918458,0.953294,0.925341
3,unbiased_cka,0.0,0.917918,0.952711,0.924902
3,cknna,0.0,0.405974,0.600828,0.331303
3,svcca,0.0,0.756968,0.793681,0.789058
3,edit_distance_knn,0.0,0.774530,0.793840,0.767540
